597505,2010/08/24:08:59:51 AM,3,ONLINE,BROWSE DEVICES
421237,2010/09/08:09:25:09 PM,2,CALLCENTER,BILL DISPUTE
443076,2010/08/20:02:22:24 AM,7,ONLINE,BILL DISPUTE
543833,2010/07/27:05:15:52 PM,3,ONLINE,VIEW BILL
463407,2010/07/29:12:47:08 AM,3,ONLINE,ACCOUNT SUMMARY
699097,2010/08/04:07:57:10 AM,3,CALLCENTER,SERVICE COMPLAINT
400090,2010/08/07:01:21:49 PM,3,ONLINE,VIEW BILL
454027,2010/09/07:09:44:13 PM,9,ONLINE,SERVICE COMPLAINT
387549,2010/07/27:01:25:59 PM,6,ONLINE,FAQ
570444,2010/08/15:09:42:06 AM,5,CALLCENTER,SERVICE COMPLAINT
543507,2010/09/01:07:16:28 AM,1,ONLINE,SERVICE COMPLAINT
359857,2010/09/08:11:12:55 PM,10,ONLINE,VIEW BILL
552439,2010/07/21:09:42:48 PM,0,CALLCENTER,SERVICE COMPLAINT
654908,2010/10/13:11:03:14 AM,9,ONLINE,ACCOUNT SUMMARY
654378,2010/09/07:08:41:41 PM,12,ONLINE,ACCOUNT SUMMARY
355167,2010/07/20:04:15:21 AM,0,CALLCENTER,BILL DISPUTE
460593,2010/09/21:05:40:36 PM,5,ONLINE,ACCOUNT SUMMARY
521830,2010/08/06:05:45:45 PM,5,ONLINE,CUSTOMER SUPPORT
696386,2010/09/01:01:16:21 PM,11,ONLINE,PROFILE UPDATE
630682,2010/09/03:07:54:00 PM,4,ONLINE,ACCOUNT SUMMARY
412040,2010/09/18:03:36:15 PM,7,CALLCENTER,SERVICE COMPLAINT
608944,2010/10/07:05:08:27 PM,7,ONLINE,PROFILE UPDATE
522034,2010/10/19:05:26:00 PM,13,STORE,BILL DISPUTE
611901,2010/09/16:10:00:57 PM,11,ONLINE,ACCOUNT SUMMARY
538409,2010/09/28:08:22:18 PM,9,STORE,BILL DISPUTE
477845,2010/07/15:06:52:10 PM,1,ONLINE,REVIEW CONTRACT
358696,2010/11/17:08:16:10 AM,14,STORE,CANCEL SERVICE
597505,2010/08/24:09:01:28 AM,4,ONLINE,ACCOUNT SUMMARY
421237,2010/09/18:04:25:09 AM,3,STORE,SERVICE COMPLAINT
443076,2010/08/20:02:24:03 AM,8,ONLINE,ACCOUNT SUMMARY
543833,2010/07/27:05:19:34 PM,3,ONLINE,BROWSE DEVICES
463407,2010/07/30:04:47:08 AM,4,CALLCENTER,SERVICE COMPLAINT
699097,2010/08/08:01:57:10 PM,4,CALLCENTER,BILL DISPUTE
400090,2010/08/07:01:25:19 PM,3,ONLINE,FAQ
454027,2010/09/07:09:45:47 PM,9,ONLINE,ACCOUNT SUMMARY
387549,2010/07/30:01:25:59 PM,7,CALLCENTER,BILL DISPUTE
570444,2010/08/15:09:43:46 AM,6,ONLINE,ACCOUNT SUMMARY
543507,2010/09/01:07:17:38 AM,1,ONLINE,VIEW BILL
359857,2010/09/08:11:15:07 PM,11,ONLINE,ACCOUNT SUMMARY
552439,2010/07/30:04:42:48 PM,1,CALLCENTER,SERVICE COMPLAINT
654908,2010/10/13:11:05:03 AM,9,ONLINE,VIEW BILL
654378,2010/09/07:08:42:51 PM,12,ONLINE,SERVICE COMPLAINT
355167,2010/07/22:05:15:21 AM,1,STORE,SERVICE COMPLAINT
460593,2010/09/21:05:41:47 PM,5,ONLINE,PROFILE UPDATE
521830,2010/08/06:05:48:42 PM,5,ONLINE,REVIEW CONTRACT
696386,2010/09/08:05:16:21 AM,12,STORE,BILL DISPUTE
630682,2010/09/04:04:54:00 PM,5,STORE,SERVICE COMPLAINT
412040,2010/09/23:01:36:15 AM,8,CALLCENTER,BILL DISPUTE
608944,2010/10/07:05:12:09 PM,7,ONLINE,FAQ
522034,2010/10/28:05:26:00 PM,14,CALLCENTER,CANCEL SERVICE
611901,2010/09/16:10:04:35 PM,11,ONLINE,ACCOUNT SUMMARY
538409,2010/10/07:12:22:18 PM,10,STORE,SERVICE COMPLAINT
477845,2010/07/24:03:52:10 AM,2,STORE,CANCEL SERVICE
378415,2010/07/23:12:12:47 AM,0,STORE,BILL DISPUTE
597505,2010/08/24:09:03:40 AM,4,ONLINE,FAQ
421237,2010/09/18:04:28:28 AM,4,ONLINE,ACCOUNT SUMMARY
443076,2010/08/20:02:26:56 AM,8,ONLINE,BILL DISPUTE
543833,2010/07/27:05:20:49 PM,3,ONLINE,REVIEW CONTRACT
463407,2010/08/02:09:47:08 PM,5,CALLCENTER,CANCEL SERVICE
699097,2010/08/11:04:57:10 PM,5,STORE,BILL DISPUTE
400090,2010/08/14:08:25:19 PM,4,CALLCENTER,SERVICE COMPLAINT
454027,2010/09/09:11:45:47 PM,10,CALLCENTER,BILL DISPUTE
387549,2010/08/04:03:25:59 AM,8,CALLCENTER,BILL DISPUTE
570444,2010/08/15:09:47:04 AM,6,ONLINE,SERVICE COMPLAINT
543507,2010/09/05:06:17:38 AM,2,STORE,BILL DISPUTE
359857,2010/09/08:11:18:17 PM,11,ONLINE,REVIEW CONTRACT
552439,2010/07/30:04:43:49 PM,2,ONLINE,ACCOUNT SUMMARY
654908,2010/10/13:11:06:52 AM,9,ONLINE,BILL DISPUTE
654378,2010/09/07:08:46:30 PM,12,ONLINE,SERVICE COMPLAINT
355167,2010/07/22:05:18:50 AM,2,ONLINE,ACCOUNT SUMMARY
460593,2010/09/21:05:45:29 PM,5,ONLINE,ACCOUNT SUMMARY
521830,2010/08/10:03:48:42 PM,6,CALLCENTER,BILL DISPUTE
696386,2010/09/15:06:16:21 PM,13,CALLCENTER,CANCEL SERVICE
630682,2010/09/04:04:56:58 PM,6,ONLINE,ACCOUNT SUMMARY
412040,2010/09/30:03:36:15 PM,9,STORE,CANCEL SERVICE
608944,2010/10/07:05:13:31 PM,7,ONLINE,CUSTOMER SUPPORT
541753,2010/08/24:07:06:28 AM,0,CALLCENTER,BILL DISPUTE
611901,2010/09/16:10:06:11 PM,11,ONLINE,BROWSE DEVICES
538409,2010/10/07:12:23:39 PM,11,ONLINE,ACCOUNT SUMMARY
497564,2010/09/07:11:06:31 PM,0,CALLCENTER,BILL DISPUTE
378415,2010/07/23:12:14:26 AM,1,ONLINE,ACCOUNT SUMMARY
597505,2010/08/24:09:05:12 AM,4,ONLINE,VIEW BILL
421237,2010/09/18:04:29:57 AM,4,ONLINE,ACCOUNT SUMMARY
443076,2010/08/20:02:30:54 AM,8,ONLINE,REVIEW CONTRACT
543833,2010/08/01:03:20:49 PM,4,STORE,SERVICE COMPLAINT
516997,2010/08/23:02:01:48 AM,0,CALLCENTER,SERVICE COMPLAINT
699097,2010/08/14:12:57:10 AM,6,CALLCENTER,BILL DISPUTE
400090,2010/08/23:11:25:19 AM,5,STORE,BILL DISPUTE
454027,2010/09/19:08:45:47 PM,11,CALLCENTER,CANCEL SERVICE
387549,2010/08/13:11:25:59 AM,9,CALLCENTER,BILL DISPUTE
570444,2010/08/15:09:50:02 AM,6,ONLINE,VIEW BILL
543507,2010/09/06:07:17:38 PM,3,STORE,BILL DISPUTE
359857,2010/09/08:11:20:08 PM,11,ONLINE,PROFILE UPDATE
552439,2010/07/30:04:45:37 PM,2,ONLINE,BROWSE DEVICES
654908,2010/10/13:11:08:02 AM,9,ONLINE,FAQ
654378,2010/09/07:08:49:37 PM,12,ONLINE,PROFILE UPDATE
355167,2010/07/22:05:22:32 AM,2,ONLINE,BILL DISPUTE
460593,2010/09/21:05:46:18 PM,5,ONLINE,PROFILE UPDATE
521830,2010/08/19:05:48:42 AM,7,STORE,BILL DISPUTE
446075,2010/08/07:10:17:18 PM,0,ONLINE,ACCOUNT SUMMARY
630682,2010/09/04:05:00:40 PM,6,ONLINE,ACCOUNT SUMMARY
583944,2010/07/22:04:20:37 PM,0,STORE,BILL DISPUTE
608944,2010/10/09:09:13:31 PM,8,CALLCENTER,SERVICE COMPLAINT
541753,2010/08/24:07:10:22 AM,1,ONLINE,ACCOUNT SUMMARY
611901,2010/09/16:10:08:20 PM,11,ONLINE,SERVICE COMPLAINT
538409,2010/10/07:12:27:26 PM,11,ONLINE,PROFILE UPDATE
497564,2010/09/11:02:06:31 AM,1,STORE,BILL DISPUTE
378415,2010/07/23:12:15:47 AM,1,ONLINE,ACCOUNT SUMMARY
597505,2010/08/24:09:06:41 AM,4,ONLINE,SERVICE COMPLAINT
421237,2010/09/21:06:29:57 PM,5,CALLCENTER,BILL DISPUTE
443076,2010/08/20:02:31:49 AM,9,ONLINE,ACCOUNT SUMMARY
543833,2010/08/06:10:20:49 AM,5,CALLCENTER,BILL DISPUTE
516997,2010/08/23:02:04:38 AM,1,ONLINE,ACCOUNT SUMMARY
699097,2010/08/14:12:59:01 AM,7,ONLINE,ACCOUNT SUMMARY
400090,2010/08/28:01:25:19 PM,6,CALLCENTER,CANCEL SERVICE
381187,2010/08/21:11:16:31 PM,0,CALLCENTER,BILL DISPUTE
387549,2010/08/13:11:29:22 AM,10,ONLINE,ACCOUNT SUMMARY
570444,2010/08/23:06:50:02 AM,7,STORE,SERVICE COMPLAINT
543507,2010/09/15:07:17:38 PM,4,STORE,BILL DISPUTE
359857,2010/09/17:05:20:08 PM,12,CALLCENTER,BILL DISPUTE
552439,2010/07/30:04:49:00 PM,2,ONLINE,VIEW BILL
654908,2010/10/22:06:08:02 PM,10,CALLCENTER,BILL DISPUTE
654378,2010/09/07:08:51:38 PM,12,ONLINE,BROWSE DEVICES
355167,2010/07/22:05:26:09 AM,2,ONLINE,PROFILE UPDATE
460593,2010/09/21:05:49:46 PM,5,ONLINE,VIEW BILL
521830,2010/08/19:05:49:51 AM,8,ONLINE,ACCOUNT SUMMARY
446075,2010/08/07:10:17:49 PM,0,ONLINE,BILL DISPUTE
630682,2010/09/04:05:03:21 PM,6,ONLINE,PROFILE UPDATE
583944,2010/07/28:11:20:37 AM,1,STORE,SERVICE COMPLAINT
608944,2010/10/10:09:13:31 PM,9,CALLCENTER,SERVICE COMPLAINT
541753,2010/09/01:06:10:22 PM,2,CALLCENTER,SERVICE COMPLAINT
611901,2010/09/16:10:11:52 PM,11,ONLINE,PROFILE UPDATE
538409,2010/10/07:12:30:58 PM,11,ONLINE,VIEW BILL
497564,2010/09/13:11:06:31 PM,2,STORE,CANCEL SERVICE
378415,2010/07/23:12:17:59 AM,1,ONLINE,BROWSE DEVICES
597505,2010/08/24:09:07:14 AM,4,ONLINE,VIEW BILL
421237,2010/09/29:11:29:57 AM,6,CALLCENTER,BILL DISPUTE
443076,2010/08/25:02:31:49 PM,10,CALLCENTER,BILL DISPUTE
543833,2010/08/07:04:20:49 PM,6,STORE,BILL DISPUTE
516997,2010/08/23:02:07:57 AM,1,ONLINE,BILL DISPUTE
699097,2010/08/14:12:59:56 AM,7,ONLINE,BILL DISPUTE
403108,2010/07/31:10:28:03 PM,0,CALLCENTER,SERVICE COMPLAINT
381187,2010/08/28:11:16:31 AM,1,STORE,SERVICE COMPLAINT
387549,2010/08/13:11:30:05 AM,10,ONLINE,PROFILE UPDATE
570444,2010/08/30:09:50:02 PM,8,STORE,CANCEL SERVICE
543507,2010/09/17:03:17:38 AM,5,STORE,CANCEL SERVICE
359857,2010/09/23:11:20:08 PM,13,CALLCENTER,SERVICE COMPLAINT
552439,2010/07/30:04:50:18 PM,2,ONLINE,ACCOUNT SUMMARY
654908,2010/10/27:11:08:02 PM,11,CALLCENTER,BILL DISPUTE
654378,2010/09/10:05:51:38 AM,13,CALLCENTER,BILL DISPUTE
355167,2010/07/22:05:29:42 AM,2,ONLINE,BILL DISPUTE
460593,2010/09/25:10:49:46 PM,6,CALLCENTER,SERVICE COMPLAINT
521830,2010/08/19:05:50:46 AM,8,ONLINE,VIEW BILL
446075,2010/08/07:10:19:47 PM,0,ONLINE,BILL DISPUTE
630682,2010/09/04:05:06:51 PM,6,ONLINE,BROWSE DEVICES
583944,2010/07/30:12:20:37 PM,2,STORE,BILL DISPUTE
608944,2010/10/11:11:13:31 AM,10,CALLCENTER,SERVICE COMPLAINT
541753,2010/09/05:12:10:22 PM,3,CALLCENTER,BILL DISPUTE
611901,2010/09/24:12:11:52 AM,12,CALLCENTER,BILL DISPUTE
538409,2010/10/07:12:32:10 PM,11,ONLINE,SERVICE COMPLAINT
646731,2010/08/06:12:13:20 PM,0,STORE,NEW ACCOUNT
378415,2010/07/23:12:20:48 AM,1,ONLINE,PROFILE UPDATE
597505,2010/08/25:05:07:14 PM,5,STORE,SERVICE COMPLAINT
421237,2010/10/07:08:29:57 PM,7,STORE,SERVICE COMPLAINT
443076,2010/08/30:06:31:49 AM,11,STORE,SERVICE COMPLAINT
543833,2010/08/14:04:20:49 AM,7,STORE,BILL DISPUTE
516997,2010/08/23:02:09:06 AM,1,ONLINE,PROFILE UPDATE
699097,2010/08/14:01:00:51 AM,8,ONLINE,ACCOUNT SUMMARY
403108,2010/08/05:05:28:03 AM,1,CALLCENTER,BILL DISPUTE
381187,2010/09/01:06:16:31 AM,2,STORE,SERVICE COMPLAINT
387549,2010/08/13:11:30:53 AM,10,ONLINE,ACCOUNT SUMMARY
640735,2010/07/24:07:44:20 AM,0,STORE,BILL DISPUTE
453497,2010/09/10:05:58:54 AM,0,CALLCENTER,BILL DISPUTE
359857,2010/09/30:04:20:08 PM,14,STORE,SERVICE COMPLAINT
552439,2010/07/30:04:53:02 PM,3,ONLINE,ACCOUNT SUMMARY
654908,2010/11/04:03:08:02 AM,12,CALLCENTER,BILL DISPUTE
654378,2010/09/13:02:51:38 AM,14,STORE,SERVICE COMPLAINT
355167,2010/07/26:02:29:42 PM,3,STORE,BILL DISPUTE
460593,2010/09/30:08:49:46 PM,7,STORE,SERVICE COMPLAINT
521830,2010/08/19:05:53:24 AM,9,ONLINE,ACCOUNT SUMMARY
446075,2010/08/07:10:20:54 PM,0,ONLINE,ACCOUNT SUMMARY
630682,2010/09/09:07:06:51 AM,7,CALLCENTER,SERVICE COMPLAINT
583944,2010/07/31:05:20:37 AM,3,STORE,BILL DISPUTE
608944,2010/10/11:11:15:48 AM,11,ONLINE,ACCOUNT SUMMARY
541753,2010/09/05:12:12:49 PM,4,ONLINE,ACCOUNT SUMMARY
611901,2010/09/30:04:11:52 PM,13,CALLCENTER,CANCEL SERVICE
538409,2010/10/07:12:35:36 PM,11,ONLINE,BILL DISPUTE
646731,2010/08/06:12:14:42 PM,1,ONLINE,ACCOUNT SUMMARY
378415,2010/07/26:02:20:48 AM,2,CALLCENTER,SERVICE COMPLAINT
597505,2010/08/29:07:07:14 AM,6,CALLCENTER,SERVICE COMPLAINT
421237,2010/10/09:02:29:57 PM,8,STORE,CANCEL SERVICE
443076,2010/08/30:06:35:24 AM,12,ONLINE,ACCOUNT SUMMARY
543833,2010/08/14:04:23:26 AM,8,ONLINE,ACCOUNT SUMMARY
516997,2010/09/01:06:09:06 AM,2,CALLCENTER,BILL DISPUTE
699097,2010/08/14:01:01:28 AM,8,ONLINE,BILL DISPUTE
403108,2010/08/11:06:28:03 PM,2,STORE,SERVICE COMPLAINT
381187,2010/09/02:11:16:31 AM,3,STORE,SERVICE COMPLAINT
387549,2010/08/13:11:32:15 AM,10,ONLINE,ACCOUNT SUMMARY
640735,2010/07/24:07:46:17 AM,1,ONLINE,ACCOUNT SUMMARY
453497,2010/09/12:06:58:54 AM,1,CALLCENTER,CANCEL SERVICE
359857,2010/10/02:09:20:08 PM,15,STORE,CANCEL SERVICE
552439,2010/07/30:04:53:51 PM,3,ONLINE,BILL DISPUTE
654908,2010/11/12:01:08:02 PM,13,CALLCENTER,CANCEL SERVICE
654378,2010/09/22:02:51:38 AM,15,CALLCENTER,CANCEL SERVICE
355167,2010/07/31:09:29:42 AM,4,STORE,SERVICE COMPLAINT
460593,2010/09/30:08:52:23 PM,8,ONLINE,ACCOUNT SUMMARY
521830,2010/08/19:05:54:07 AM,9,ONLINE,BILL DISPUTE
446075,2010/08/07:10:22:31 PM,0,ONLINE,PROFILE UPDATE
630682,2010/09/18:12:06:51 PM,8,CALLCENTER,CANCEL SERVICE
583944,2010/08/05:04:20:37 AM,4,STORE,SERVICE COMPLAINT
608944,2010/10/11:11:18:28 AM,11,ONLINE,ACCOUNT SUMMARY
541753,2010/09/05:12:13:21 PM,4,ONLINE,SERVICE COMPLAINT
381309,2010/09/02:01:35:16 AM,0,CALLCENTER,SERVICE COMPLAINT
538409,2010/10/07:12:39:34 PM,12,ONLINE,ACCOUNT SUMMARY
646731,2010/08/06:12:15:41 PM,1,ONLINE,VIEW BILL
378415,2010/07/27:05:20:48 PM,3,CALLCENTER,BILL DISPUTE
597505,2010/08/29:07:09:26 AM,7,ONLINE,ACCOUNT SUMMARY
511247,2010/09/03:04:01:18 PM,0,STORE,BILL DISPUTE
443076,2010/08/30:06:39:11 AM,12,ONLINE,REVIEW CONTRACT
543833,2010/08/14:04:24:10 AM,8,ONLINE,FAQ
516997,2010/09/08:05:09:06 PM,3,STORE,BILL DISPUTE
699097,2010/08/14:01:02:39 AM,8,ONLINE,FAQ
403108,2010/08/11:06:28:40 PM,3,ONLINE,ACCOUNT SUMMARY
381187,2010/09/09:02:16:31 PM,4,CALLCENTER,BILL DISPUTE
387549,2010/08/21:10:32:15 PM,11,STORE,BILL DISPUTE
640735,2010/07/24:07:49:26 AM,1,ONLINE,PROFILE UPDATE
391791,2010/09/07:01:41:16 AM,0,STORE,BILL DISPUTE
464019,2010/07/16:01:56:09 PM,0,ONLINE,ACCOUNT SUMMARY
552439,2010/07/30:04:54:40 PM,3,ONLINE,FAQ
393463,2010/08/06:02:15:17 AM,0,ONLINE,ACCOUNT SUMMARY
350477,2010/07/31:10:15:12 PM,0,ONLINE,ACCOUNT SUMMARY
355167,2010/08/06:04:29:42 PM,5,CALLCENTER,SERVICE COMPLAINT
460593,2010/09/30:08:56:00 PM,9,ONLINE,ACCOUNT SUMMARY
521830,2010/08/19:05:56:06 AM,9,ONLINE,SERVICE COMPLAINT
446075,2010/08/17:05:22:31 PM,1,CALLCENTER,BILL DISPUTE
352067,2010/08/22:06:41:23 AM,0,ONLINE,ACCOUNT SUMMARY
583944,2010/08/05:04:22:11 AM,5,ONLINE,ACCOUNT SUMMARY
608944,2010/10/11:11:21:39 AM,12,ONLINE,ACCOUNT SUMMARY
541753,2010/09/05:12:14:21 PM,4,ONLINE,VIEW BILL
381309,2010/09/02:01:36:40 AM,1,ONLINE,ACCOUNT SUMMARY
538409,2010/10/07:12:43:19 PM,12,ONLINE,REVIEW CONTRACT
646731,2010/08/06:12:17:19 PM,1,ONLINE,SERVICE COMPLAINT
378415,2010/08/04:04:20:48 AM,4,STORE,BILL DISPUTE
597505,2010/08/29:07:11:48 AM,7,ONLINE,REVIEW CONTRACT
511247,2010/09/07:04:01:18 PM,1,CALLCENTER,BILL DISPUTE
443076,2010/08/30:06:40:32 AM,12,ONLINE,REVIEW CONTRACT
543833,2010/08/17:04:24:10 AM,9,STORE,SERVICE COMPLAINT
516997,2010/09/11:07:09:06 PM,4,CALLCENTER,SERVICE COMPLAINT
699097,2010/08/14:01:06:23 AM,8,ONLINE,REVIEW CONTRACT
403108,2010/08/11:06:32:08 PM,3,ONLINE,FAQ
381187,2010/09/14:10:16:31 PM,5,CALLCENTER,CANCEL SERVICE
387549,2010/08/24:11:32:15 AM,12,STORE,SERVICE COMPLAINT
640735,2010/07/24:07:51:19 AM,1,ONLINE,FAQ
391791,2010/09/16:01:41:16 AM,1,STORE,BILL DISPUTE
464019,2010/07/16:01:59:40 PM,1,ONLINE,ACCOUNT SUMMARY
552439,2010/07/30:04:55:34 PM,3,ONLINE,CUSTOMER SUPPORT
393463,2010/08/11:03:15:17 AM,1,CALLCENTER,CANCEL SERVICE
350477,2010/07/31:10:18:47 PM,0,ONLINE,VIEW BILL
355167,2010/08/14:03:29:42 AM,6,STORE,CANCEL SERVICE
460593,2010/09/30:08:59:08 PM,10,ONLINE,ACCOUNT SUMMARY
521830,2010/08/24:10:56:06 PM,10,CALLCENTER,BILL DISPUTE
446075,2010/08/21:03:22:31 PM,2,CALLCENTER,BILL DISPUTE
352067,2010/08/22:06:44:11 AM,0,ONLINE,BILL DISPUTE
583944,2010/08/05:04:23:05 AM,5,ONLINE,FAQ
608944,2010/10/11:11:24:53 AM,12,ONLINE,VIEW BILL
541753,2010/09/08:07:14:21 AM,5,CALLCENTER,SERVICE COMPLAINT
381309,2010/09/02:01:40:23 AM,1,ONLINE,BILL DISPUTE
538409,2010/10/07:12:46:35 PM,12,ONLINE,BROWSE DEVICES
646731,2010/08/06:12:20:09 PM,1,ONLINE,BILL DISPUTE
378415,2010/08/09:02:20:48 AM,5,STORE,BILL DISPUTE
597505,2010/08/29:07:15:31 AM,7,ONLINE,PROFILE UPDATE
511247,2010/09/08:11:01:18 AM,2,CALLCENTER,SERVICE COMPLAINT
443076,2010/08/30:06:43:29 AM,12,ONLINE,BROWSE DEVICES
543833,2010/08/23:10:24:10 PM,10,CALLCENTER,SERVICE COMPLAINT
516997,2010/09/21:04:09:06 PM,5,CALLCENTER,SERVICE COMPLAINT
699097,2010/08/14:01:07:47 AM,8,ONLINE,SERVICE COMPLAINT
403108,2010/08/11:06:32:55 PM,3,ONLINE,ACCOUNT SUMMARY
465630,2010/08/31:09:42:52 AM,0,CALLCENTER,SERVICE COMPLAINT
387549,2010/08/30:10:32:15 AM,13,CALLCENTER,SERVICE COMPLAINT
640735,2010/07/24:07:54:42 AM,1,ONLINE,CUSTOMER SUPPORT
391791,2010/09/16:01:43:22 AM,2,ONLINE,ACCOUNT SUMMARY
464019,2010/07/16:02:02:27 PM,2,ONLINE,ACCOUNT SUMMARY
552439,2010/08/07:04:55:34 AM,4,CALLCENTER,BILL DISPUTE
407615,2010/08/26:06:14:59 AM,0,STORE,SERVICE COMPLAINT
350477,2010/07/31:10:20:41 PM,0,ONLINE,PROFILE UPDATE
473481,2010/08/22:10:12:10 PM,0,ONLINE,ACCOUNT SUMMARY
460593,2010/09/30:09:02:05 PM,11,ONLINE,ACCOUNT SUMMARY
521830,2010/08/28:01:56:06 AM,11,STORE,SERVICE COMPLAINT
446075,2010/08/28:04:22:31 PM,3,STORE,SERVICE COMPLAINT
352067,2010/08/22:06:45:08 AM,0,ONLINE,REVIEW CONTRACT
583944,2010/08/05:04:25:28 AM,5,ONLINE,PROFILE UPDATE
608944,2010/10/11:11:27:19 AM,12,ONLINE,BROWSE DEVICES
541753,2010/09/08:07:17:29 AM,6,ONLINE,ACCOUNT SUMMARY
381309,2010/09/02:01:41:40 AM,1,ONLINE,BROWSE DEVICES
538409,2010/10/07:12:48:58 PM,12,ONLINE,BROWSE DEVICES
646731,2010/08/07:06:20:09 PM,2,CALLCENTER,BILL DISPUTE
378415,2010/08/17:09:20:48 AM,6,CALLCENTER,SERVICE COMPLAINT
597505,2010/09/01:10:15:31 PM,8,CALLCENTER,CANCEL SERVICE
511247,2010/09/08:11:04:23 AM,3,ONLINE,ACCOUNT SUMMARY
443076,2010/08/30:06:44:11 AM,12,ONLINE,FAQ
543833,2010/09/01:03:24:10 AM,11,STORE,BILL DISPUTE
516997,2010/09/24:01:09:06 AM,6,STORE,SERVICE COMPLAINT
699097,2010/08/17:06:07:47 AM,9,CALLCENTER,BILL DISPUTE
403108,2010/08/11:06:33:27 PM,3,ONLINE,PROFILE UPDATE
465630,2010/08/31:09:46:22 AM,1,ONLINE,ACCOUNT SUMMARY
387549,2010/09/03:02:32:15 AM,14,CALLCENTER,SERVICE COMPLAINT
640735,2010/08/02:05:54:42 PM,2,CALLCENTER,SERVICE COMPLAINT
391791,2010/09/16:01:46:06 AM,2,ONLINE,BROWSE DEVICES
464019,2010/07/16:02:06:08 PM,2,ONLINE,PROFILE UPDATE
552439,2010/08/10:07:55:34 AM,5,STORE,BILL DISPUTE
407615,2010/09/04:07:14:59 AM,1,CALLCENTER,SERVICE COMPLAINT
350477,2010/07/31:10:22:05 PM,0,ONLINE,PROFILE UPDATE
473481,2010/08/22:10:15:51 PM,0,ONLINE,VIEW BILL
460593,2010/09/30:09:04:06 PM,11,ONLINE,SERVICE COMPLAINT
521830,2010/09/04:12:56:06 AM,12,STORE,CANCEL SERVICE
446075,2010/08/30:01:22:31 PM,4,STORE,SERVICE COMPLAINT
352067,2010/08/22:06:45:43 AM,0,ONLINE,REVIEW CONTRACT
583944,2010/08/06:06:25:28 PM,6,CALLCENTER,SERVICE COMPLAINT
608944,2010/10/11:11:30:45 AM,12,ONLINE,SERVICE COMPLAINT
541753,2010/09/08:07:20:05 AM,7,ONLINE,ACCOUNT SUMMARY
381309,2010/09/02:01:44:38 AM,2,ONLINE,ACCOUNT SUMMARY
538409,2010/10/07:12:50:14 PM,12,ONLINE,PROFILE UPDATE
646731,2010/08/10:05:20:09 AM,3,STORE,SERVICE COMPLAINT
378415,2010/08/20:07:20:48 PM,7,STORE,BILL DISPUTE
417485,2010/09/05:08:49:06 AM,0,ONLINE,ACCOUNT SUMMARY
511247,2010/09/08:11:06:13 AM,3,ONLINE,VIEW BILL
443076,2010/08/30:06:46:17 AM,12,ONLINE,CUSTOMER SUPPORT
543833,2010/09/01:03:25:34 AM,12,ONLINE,ACCOUNT SUMMARY
516997,2010/09/25:03:09:06 AM,7,STORE,BILL DISPUTE
699097,2010/08/17:06:09:48 AM,10,ONLINE,ACCOUNT SUMMARY
403108,2010/08/12:07:33:27 PM,4,CALLCENTER,BILL DISPUTE
465630,2010/08/31:09:49:16 AM,1,ONLINE,ACCOUNT SUMMARY
387549,2010/09/08:12:32:15 PM,15,STORE,CANCEL SERVICE
640735,2010/08/02:05:57:42 PM,3,ONLINE,ACCOUNT SUMMARY
391791,2010/09/16:01:48:58 AM,2,ONLINE,SERVICE COMPLAINT
464019,2010/07/16:02:07:18 PM,2,ONLINE,REVIEW CONTRACT
552439,2010/08/12:12:55:34 AM,6,STORE,SERVICE COMPLAINT
407615,2010/09/04:07:15:38 AM,2,ONLINE,ACCOUNT SUMMARY
350477,2010/07/31:10:25:03 PM,1,ONLINE,ACCOUNT SUMMARY
473481,2010/08/22:10:19:27 PM,0,ONLINE,BILL DISPUTE
460593,2010/09/30:09:06:10 PM,11,ONLINE,REVIEW CONTRACT
476825,2010/08/21:06:56:02 AM,0,STORE,NEW ACCOUNT
446075,2010/09/02:09:22:31 AM,5,CALLCENTER,BILL DISPUTE
352067,2010/08/24:03:45:43 AM,1,STORE,BILL DISPUTE
583944,2010/08/06:06:27:30 PM,7,ONLINE,ACCOUNT SUMMARY
608944,2010/10/11:11:33:44 AM,13,ONLINE,ACCOUNT SUMMARY
541753,2010/09/08:07:23:42 AM,7,ONLINE,REVIEW CONTRACT
381309,2010/09/02:01:45:17 AM,2,ONLINE,BROWSE DEVICES
538409,2010/10/07:12:52:32 PM,12,ONLINE,CANCEL SERVICE
646731,2010/08/10:05:20:49 AM,4,ONLINE,ACCOUNT SUMMARY
378415,2010/08/20:07:24:22 PM,8,ONLINE,ACCOUNT SUMMARY
417485,2010/09/05:08:50:35 AM,1,ONLINE,ACCOUNT SUMMARY
511247,2010/09/08:11:09:54 AM,3,ONLINE,BILL DISPUTE
443076,2010/09/08:02:46:17 PM,13,CALLCENTER,SERVICE COMPLAINT
543833,2010/09/01:03:27:03 AM,13,ONLINE,ACCOUNT SUMMARY
516997,2010/09/27:04:09:06 AM,8,STORE,BILL DISPUTE
699097,2010/08/17:06:12:02 AM,10,ONLINE,VIEW BILL
403108,2010/08/17:03:33:27 PM,5,STORE,CANCEL SERVICE
465630,2010/09/05:01:49:16 PM,2,STORE,SERVICE COMPLAINT
536716,2010/08/18:11:07:41 PM,0,CALLCENTER,SERVICE COMPLAINT
640735,2010/08/02:05:59:30 PM,3,ONLINE,REVIEW CONTRACT
391791,2010/09/16:01:49:53 AM,2,ONLINE,BILL DISPUTE
