"549"	"2017-03-16"	"Y"
"1015"	"2017-05-26"	"Y"
"611"	"2016-08-08"	"Y"
"1569"	"2019-04-09"	"Y"
"105"	"2017-06-08"	"Y"
"1014"	"2017-11-25"	"Y"
"173"	"2016-09-14"	"Y"
"1019"	"2017-03-14"	"Y"
"934"	"2018-03-05"	"Y"
"769"	"2018-06-25"	"Y"
"1563"	"2018-06-12"	"Y"
"869"	"2017-02-22"	"Y"
"39"	"2017-03-23"	"Y"
"1204"	"2018-11-27"	"Y"
"1131"	"2017-03-29"	"Y"
"1079"	"2016-12-19"	"Y"
"909"	"2019-05-10"	"Y"
"336"	"2019-02-12"	"Y"
"1601"	"2016-06-04"	"Y"
"383"	"2019-01-23"	"Y"
"1045"	"2016-05-27"	"Y"
"426"	"2016-10-16"	"Y"
"214"	"2016-05-24"	"Y"
"691"	"2016-10-29"	"Y"
"1055"	"2017-03-01"	"Y"
"1458"	"2018-11-13"	"Y"
"687"	"2017-06-20"	"Y"
"150"	"2018-10-30"	"Y"
"717"	"2016-11-04"	"Y"
"601"	"2018-09-06"	"Y"
"1499"	"2018-10-20"	"Y"
"1283"	"2018-07-20"	"Y"
"1237"	"2018-03-13"	"Y"
"638"	"2017-09-06"	"Y"
"181"	"2018-05-05"	"Y"
"950"	"2018-09-26"	"Y"
"607"	"2017-11-30"	"Y"
"1184"	"2018-10-20"	"Y"
"1486"	"2016-09-29"	"Y"
"1533"	"2018-06-23"	"Y"
"246"	"2018-12-11"	"Y"
"1548"	"2017-11-15"	"Y"
"626"	"2017-06-11"	"Y"
"964"	"2018-05-01"	"Y"
"1462"	"2016-08-20"	"Y"
"1508"	"2018-01-28"	"Y"
"1661"	"2018-11-23"	"Y"
"1296"	"2016-07-20"	"Y"
"553"	"2018-09-07"	"Y"
"412"	"2017-04-18"	"Y"
"1009"	"2018-11-01"	"Y"
"1553"	"2017-01-17"	"Y"
"666"	"2016-12-26"	"Y"
"1565"	"2018-12-25"	"Y"
"1212"	"2017-07-26"	"Y"
"282"	"2018-11-15"	"Y"
"365"	"2017-05-12"	"Y"
"167"	"2018-08-01"	"Y"
"719"	"2017-04-05"	"Y"
"949"	"2018-02-22"	"Y"
"372"	"2019-02-27"	"Y"
"1464"	"2016-08-28"	"Y"
"1252"	"2018-01-07"	"Y"
"371"	"2017-06-03"	"Y"
"1281"	"2018-04-13"	"Y"
"95"	"2018-11-29"	"Y"
"1343"	"2017-08-01"	"Y"
"1648"	"2019-03-08"	"Y"
"454"	"2016-09-01"	"Y"
"1286"	"2017-12-28"	"Y"
"667"	"2017-01-17"	"Y"
"684"	"2017-04-17"	"Y"
"963"	"2018-03-16"	"Y"
"466"	"2018-01-16"	"Y"
"674"	"2018-01-16"	"Y"
"101"	"2016-12-26"	"Y"
"1453"	"2016-05-22"	"Y"
"1025"	"2017-05-31"	"Y"
"1131"	"2018-02-01"	"Y"
"630"	"2018-04-23"	"Y"
"1159"	"2018-06-23"	"Y"
"1037"	"2018-04-20"	"Y"
"664"	"2018-08-28"	"Y"
"932"	"2019-01-03"	"Y"
"503"	"2019-05-08"	"Y"
"719"	"2019-03-14"	"Y"
"404"	"2018-01-14"	"Y"
"619"	"2016-06-05"	"Y"
"1184"	"2017-12-19"	"Y"
"534"	"2018-09-12"	"Y"
"332"	"2018-09-19"	"Y"
"43"	"2017-04-14"	"Y"
"1189"	"2019-04-02"	"Y"
"1445"	"2018-12-06"	"Y"
"386"	"2018-10-17"	"Y"
"1532"	"2018-06-14"	"Y"
"1041"	"2016-06-09"	"Y"
"364"	"2017-01-31"	"Y"
"257"	"2017-11-26"	"Y"
"1130"	"2018-05-17"	"Y"
"57"	"2016-11-15"	"Y"
"1504"	"2017-12-29"	"Y"
"1123"	"2017-12-25"	"Y"
"589"	"2018-07-04"	"Y"
"1484"	"2018-07-03"	"Y"
"1514"	"2017-02-27"	"Y"
"1061"	"2018-06-25"	"Y"
"1436"	"2017-01-21"	"Y"
"580"	"2017-09-21"	"Y"
"1408"	"2017-09-05"	"Y"
"1479"	"2017-10-27"	"Y"
"694"	"2019-04-09"	"Y"
"1226"	"2017-04-19"	"Y"
"413"	"2017-07-09"	"Y"
"459"	"2017-02-06"	"Y"
"1659"	"2017-01-31"	"Y"
"425"	"2017-06-17"	"Y"
"1373"	"2018-02-11"	"Y"
"711"	"2016-06-10"	"Y"
"183"	"2018-08-02"	"Y"
"1184"	"2017-04-04"	"Y"
"1175"	"2016-11-02"	"Y"
"1590"	"2018-05-21"	"Y"
"631"	"2018-04-04"	"Y"
"1531"	"2018-06-23"	"Y"
"942"	"2018-09-25"	"Y"
"341"	"2017-05-01"	"Y"
"15"	"2017-05-22"	"Y"
"496"	"2018-08-25"	"Y"
"1466"	"2017-06-07"	"Y"
"1235"	"2016-10-30"	"Y"
"304"	"2019-03-04"	"Y"
"1293"	"2018-03-20"	"Y"
"748"	"2018-07-29"	"Y"
"955"	"2017-04-26"	"Y"
"1405"	"2018-10-03"	"Y"
"948"	"2018-04-20"	"Y"
"348"	"2018-07-18"	"Y"
"859"	"2017-01-18"	"Y"
"13"	"2017-03-22"	"Y"
"1153"	"2016-10-14"	"Y"
"1187"	"2018-02-24"	"Y"
"834"	"2019-03-17"	"Y"
"911"	"2019-03-24"	"Y"
"1148"	"2016-12-26"	"Y"
"1114"	"2017-04-26"	"Y"
"1432"	"2018-05-03"	"Y"
"1591"	"2018-04-10"	"Y"
"684"	"2017-02-03"	"Y"
"535"	"2016-11-23"	"Y"
"911"	"2018-09-27"	"Y"
"840"	"2016-06-12"	"Y"
"239"	"2016-09-28"	"Y"
"1297"	"2018-04-26"	"Y"
"475"	"2019-01-27"	"Y"
"910"	"2016-10-28"	"Y"
"502"	"2017-11-13"	"Y"
"630"	"2018-05-13"	"Y"
"1116"	"2019-04-06"	"Y"
"1221"	"2018-04-16"	"Y"
"205"	"2017-05-01"	"Y"
"279"	"2019-03-10"	"Y"
"1320"	"2018-02-20"	"Y"
"1564"	"2016-09-12"	"Y"
"1488"	"2016-10-13"	"Y"
"676"	"2017-01-21"	"Y"
"1200"	"2018-11-06"	"Y"
"1572"	"2016-07-30"	"Y"
"1609"	"2017-11-17"	"Y"
"414"	"2017-01-17"	"Y"
"90"	"2016-09-27"	"Y"
"1602"	"2017-01-17"	"Y"
"812"	"2017-08-04"	"Y"
"1609"	"2019-04-06"	"Y"
"227"	"2017-08-22"	"Y"
"351"	"2018-01-16"	"Y"
"249"	"2018-05-16"	"Y"
"475"	"2017-04-13"	"Y"
"1033"	"2018-04-10"	"Y"
"1140"	"2016-06-01"	"Y"
"889"	"2016-09-17"	"Y"
"1354"	"2018-07-12"	"Y"
"980"	"2019-01-24"	"Y"
"1254"	"2018-11-09"	"Y"
"1541"	"2018-04-04"	"Y"
"135"	"2018-10-10"	"Y"
"409"	"2017-01-02"	"Y"
"135"	"2017-12-01"	"Y"
"288"	"2018-12-04"	"Y"
"250"	"2018-02-19"	"Y"
"376"	"2019-04-25"	"Y"
"1199"	"2019-01-02"	"Y"
"510"	"2019-02-27"	"Y"
"846"	"2018-09-06"	"Y"
"1073"	"2019-04-24"	"Y"
"397"	"2019-03-16"	"Y"
"1"	"2019-04-08"	"Y"
"496"	"2017-06-17"	"Y"
"1244"	"2019-01-14"	"Y"
"252"	"2018-06-17"	"Y"
"511"	"2017-05-07"	"Y"
"1129"	"2018-07-09"	"Y"
"252"	"2018-11-08"	"Y"
"1251"	"2016-12-30"	"Y"
"829"	"2017-03-14"	"Y"
"311"	"2018-04-06"	"Y"
"1046"	"2018-03-15"	"Y"
"1280"	"2018-08-19"	"Y"
"964"	"2018-08-14"	"Y"
"1252"	"2016-11-22"	"Y"
"301"	"2018-07-11"	"Y"
"1248"	"2018-08-15"	"Y"
"844"	"2018-12-04"	"Y"
"1133"	"2018-02-07"	"Y"
"942"	"2017-04-21"	"Y"
"738"	"2017-08-26"	"Y"
"40"	"2016-09-10"	"Y"
"422"	"2018-09-07"	"Y"
"62"	"2017-07-15"	"Y"
"679"	"2018-01-17"	"Y"
"598"	"2016-11-21"	"Y"
"948"	"2018-03-26"	"Y"
"1083"	"2016-10-01"	"Y"
"731"	"2018-11-18"	"Y"
"625"	"2016-05-18"	"Y"
"1162"	"2016-06-23"	"Y"
"120"	"2018-04-03"	"Y"
"89"	"2017-08-09"	"Y"
"1594"	"2016-09-23"	"Y"
"811"	"2018-09-05"	"Y"
"405"	"2019-01-26"	"Y"
"1411"	"2017-09-20"	"Y"
"1573"	"2019-01-31"	"Y"
"442"	"2018-01-04"	"Y"
"1647"	"2016-09-21"	"Y"
"788"	"2017-01-13"	"Y"
"1485"	"2016-10-04"	"Y"
"97"	"2018-02-23"	"Y"
"1662"	"2017-08-28"	"Y"
"32"	"2017-09-06"	"Y"
"1087"	"2017-09-06"	"Y"
"155"	"2019-04-22"	"Y"
"41"	"2018-11-01"	"Y"
"1396"	"2018-09-27"	"Y"
"1226"	"2019-01-29"	"Y"
"1108"	"2018-06-30"	"Y"
"169"	"2017-03-02"	"Y"
"330"	"2016-09-21"	"Y"
"1252"	"2016-06-30"	"Y"
"1151"	"2019-03-09"	"Y"
"1164"	"2018-04-15"	"Y"
"1381"	"2017-12-31"	"Y"
"331"	"2018-11-06"	"Y"
"200"	"2017-10-01"	"Y"
"1545"	"2018-10-21"	"Y"
"627"	"2016-10-11"	"Y"
"1281"	"2018-02-23"	"Y"
"1124"	"2018-01-22"	"Y"
"435"	"2017-04-20"	"Y"
"66"	"2018-07-21"	"Y"
"133"	"2019-02-09"	"Y"
"391"	"2018-03-03"	"Y"
"165"	"2016-10-16"	"Y"
"515"	"2018-04-20"	"Y"
"384"	"2016-08-17"	"Y"
"282"	"2017-09-03"	"Y"
"744"	"2017-05-17"	"Y"
"973"	"2018-11-20"	"Y"
"1096"	"2019-04-16"	"Y"
"1277"	"2017-09-09"	"Y"
"1253"	"2018-04-23"	"Y"
"679"	"2017-06-16"	"Y"
"962"	"2019-01-29"	"Y"
"332"	"2018-06-19"	"Y"
"983"	"2016-06-10"	"Y"
"530"	"2016-09-25"	"Y"
"575"	"2019-01-17"	"Y"
"1235"	"2016-12-29"	"Y"
"535"	"2017-01-25"	"Y"
"1227"	"2018-06-13"	"Y"
"1398"	"2019-05-14"	"Y"
"1393"	"2016-06-09"	"Y"
"448"	"2018-08-20"	"Y"
"113"	"2018-05-06"	"Y"
"886"	"2019-02-06"	"Y"
"909"	"2017-09-28"	"Y"
"798"	"2017-02-10"	"Y"
"310"	"2017-12-23"	"Y"
"977"	"2018-09-09"	"Y"
"983"	"2018-12-07"	"Y"
"262"	"2018-06-04"	"Y"
"1516"	"2017-09-03"	"Y"
"459"	"2016-10-30"	"Y"
"1151"	"2016-09-29"	"Y"
"1281"	"2017-04-18"	"Y"
"1436"	"2018-03-31"	"Y"
"588"	"2017-01-08"	"Y"
"1381"	"2018-05-04"	"Y"
"727"	"2017-10-15"	"Y"
"47"	"2019-05-05"	"Y"
"1473"	"2017-02-28"	"Y"
"1090"	"2016-12-06"	"Y"
"1317"	"2018-06-17"	"Y"
"1109"	"2016-06-10"	"Y"
"1258"	"2018-01-25"	"Y"
"1641"	"2016-12-16"	"Y"
"933"	"2016-09-26"	"Y"
"816"	"2019-01-04"	"Y"
"1460"	"2018-04-26"	"Y"
"781"	"2019-01-12"	"Y"
"1298"	"2018-06-26"	"Y"
"1332"	"2016-09-12"	"Y"
"935"	"2018-05-24"	"Y"
"932"	"2018-09-24"	"Y"
"1214"	"2017-01-27"	"Y"
"625"	"2018-11-08"	"Y"
"826"	"2017-02-06"	"Y"
"353"	"2017-12-10"	"Y"
"256"	"2017-06-28"	"Y"
"1224"	"2018-12-02"	"Y"
"1585"	"2016-10-05"	"Y"
"585"	"2018-07-01"	"Y"
"895"	"2019-05-06"	"Y"
"1289"	"2018-10-20"	"Y"
"1043"	"2018-04-19"	"Y"
"756"	"2017-01-31"	"Y"
"532"	"2016-09-10"	"Y"
"1170"	"2018-07-07"	"Y"
"1219"	"2017-06-02"	"Y"
"580"	"2017-06-08"	"Y"
"934"	"2016-08-13"	"Y"
"1088"	"2017-11-02"	"Y"
"1474"	"2018-04-18"	"Y"
"769"	"2017-02-21"	"Y"
"575"	"2018-09-29"	"Y"
"1166"	"2017-12-29"	"Y"
"112"	"2018-02-04"	"Y"
"491"	"2016-10-13"	"Y"
"1550"	"2019-02-08"	"Y"
"1200"	"2019-02-19"	"Y"
"717"	"2018-12-03"	"Y"
"673"	"2017-02-03"	"Y"
"1271"	"2018-11-17"	"Y"
"1128"	"2018-12-11"	"Y"
"317"	"2018-10-27"	"Y"
"161"	"2018-02-20"	"Y"
"3"	"2018-12-14"	"Y"
"1364"	"2018-01-17"	"Y"
"474"	"2018-11-27"	"Y"
"1582"	"2016-12-14"	"Y"
"1138"	"2018-03-22"	"Y"
"786"	"2016-12-31"	"Y"
"516"	"2019-01-26"	"Y"
"1081"	"2016-07-20"	"Y"
"160"	"2018-09-10"	"Y"
"1324"	"2019-03-30"	"Y"
"688"	"2017-03-01"	"Y"
"1438"	"2016-10-29"	"Y"
"1207"	"2018-01-24"	"Y"
"672"	"2018-05-27"	"Y"
"151"	"2016-06-04"	"Y"
"1499"	"2018-09-29"	"Y"
"877"	"2017-04-29"	"Y"
"161"	"2018-02-10"	"Y"
"1428"	"2017-09-20"	"Y"
"1551"	"2016-10-31"	"Y"
"787"	"2017-12-28"	"Y"
"21"	"2018-12-09"	"Y"
"1549"	"2017-12-28"	"Y"
"128"	"2019-04-24"	"Y"
"1372"	"2019-01-12"	"Y"
"282"	"2016-05-29"	"Y"
"269"	"2016-09-23"	"Y"
"645"	"2017-03-28"	"Y"
"1404"	"2018-11-27"	"Y"
"1070"	"2018-02-16"	"Y"
"278"	"2018-01-23"	"Y"
"983"	"2017-05-30"	"Y"
"1605"	"2018-07-27"	"Y"
"325"	"2018-11-09"	"Y"
"437"	"2016-09-05"	"Y"
"1494"	"2018-06-14"	"Y"
"1631"	"2017-09-20"	"Y"
"1579"	"2018-01-13"	"Y"
"1318"	"2017-04-01"	"Y"
"342"	"2018-04-23"	"Y"
"104"	"2016-08-11"	"Y"
"549"	"2018-09-09"	"Y"
"1367"	"2019-03-11"	"Y"
"1265"	"2017-01-30"	"Y"
"1243"	"2016-07-13"	"Y"
"1166"	"2017-02-05"	"Y"
"1443"	"2018-12-21"	"Y"
"939"	"2018-03-27"	"Y"
"1087"	"2016-07-13"	"Y"
"603"	"2019-03-01"	"Y"
"307"	"2018-06-08"	"Y"
"1277"	"2017-04-14"	"Y"
"884"	"2017-02-17"	"Y"
"1566"	"2019-01-19"	"Y"
"1239"	"2017-06-14"	"Y"
"380"	"2017-05-04"	"Y"
"486"	"2018-09-12"	"Y"
"1177"	"2018-04-16"	"Y"
"1169"	"2018-12-02"	"Y"
"1428"	"2016-05-18"	"Y"
"209"	"2016-06-10"	"Y"
"1657"	"2018-11-20"	"Y"
"313"	"2016-12-10"	"Y"
"1196"	"2018-07-04"	"Y"
"1250"	"2017-08-18"	"Y"
"377"	"2018-11-04"	"Y"
"987"	"2018-05-27"	"Y"
"1547"	"2018-06-20"	"Y"
"711"	"2018-05-18"	"Y"
"1201"	"2018-11-28"	"Y"
"392"	"2017-08-10"	"Y"
"1627"	"2016-07-24"	"Y"
"1121"	"2016-11-06"	"Y"
"209"	"2019-04-15"	"Y"
"1406"	"2018-12-24"	"Y"
"1231"	"2018-04-07"	"Y"
"270"	"2016-11-18"	"Y"
"302"	"2016-07-07"	"Y"
"1153"	"2016-09-12"	"Y"
"844"	"2019-04-15"	"Y"
"1553"	"2018-07-15"	"Y"
"1350"	"2016-07-18"	"Y"
"91"	"2019-03-06"	"Y"
"173"	"2019-04-13"	"Y"
"1558"	"2017-08-27"	"Y"
"1449"	"2018-02-14"	"Y"
"223"	"2017-03-23"	"Y"
"656"	"2017-05-08"	"Y"
"646"	"2017-02-27"	"Y"
"700"	"2019-02-02"	"Y"
"948"	"2017-02-04"	"Y"
"647"	"2019-01-22"	"Y"
"285"	"2017-07-29"	"Y"
"1366"	"2017-12-23"	"Y"
"1109"	"2019-04-09"	"Y"
"1013"	"2017-11-22"	"Y"
"1626"	"2016-08-08"	"Y"
"1258"	"2018-02-13"	"Y"
"1012"	"2017-04-20"	"Y"
"1088"	"2019-04-26"	"Y"
"690"	"2017-09-14"	"Y"
"861"	"2018-07-29"	"Y"
"305"	"2019-05-10"	"Y"
"213"	"2019-01-14"	"Y"
"1350"	"2017-09-07"	"Y"
"610"	"2017-09-03"	"Y"
"128"	"2017-05-21"	"Y"
"803"	"2017-01-02"	"Y"
"87"	"2017-09-14"	"Y"
"611"	"2019-03-02"	"Y"
"14"	"2017-08-28"	"Y"
"287"	"2017-02-11"	"Y"
"87"	"2016-06-27"	"Y"
"212"	"2017-02-16"	"Y"
"1316"	"2018-12-08"	"Y"
"1665"	"2018-01-11"	"Y"
"962"	"2018-06-09"	"Y"
"469"	"2019-04-18"	"Y"
"1313"	"2017-10-24"	"Y"
"1428"	"2018-09-28"	"Y"
"1064"	"2018-04-24"	"Y"
"100"	"2018-11-30"	"Y"
"581"	"2017-04-20"	"Y"
"8"	"2016-07-30"	"Y"
"552"	"2018-08-24"	"Y"
"8"	"2017-02-10"	"Y"
"234"	"2016-11-20"	"Y"
"1599"	"2017-05-26"	"Y"
"870"	"2017-08-17"	"Y"
"750"	"2017-12-04"	"Y"
"1485"	"2017-07-31"	"Y"
"1491"	"2019-03-03"	"Y"
"1453"	"2018-07-09"	"Y"
"264"	"2018-05-18"	"Y"
"449"	"2017-05-08"	"Y"
"292"	"2017-12-22"	"Y"
"1238"	"2016-05-24"	"Y"
"676"	"2018-12-25"	"Y"
"1279"	"2019-05-05"	"Y"
"736"	"2016-10-30"	"Y"
"1143"	"2016-12-21"	"Y"
"1355"	"2018-11-26"	"Y"
"369"	"2017-05-02"	"Y"
"725"	"2016-10-19"	"Y"
"1282"	"2018-11-09"	"Y"
"701"	"2017-04-01"	"Y"
"849"	"2018-08-06"	"Y"
"204"	"2016-09-16"	"Y"
"743"	"2019-04-15"	"Y"
"1084"	"2018-06-17"	"Y"
"682"	"2017-09-10"	"Y"
"1108"	"2018-09-07"	"Y"
"824"	"2017-12-23"	"Y"
"731"	"2017-12-21"	"Y"
"918"	"2016-07-10"	"Y"
"1469"	"2017-08-20"	"Y"
"939"	"2018-11-10"	"Y"
"825"	"2016-11-23"	"Y"
"1186"	"2017-07-20"	"Y"
"296"	"2019-03-21"	"Y"
"320"	"2016-12-12"	"Y"
"236"	"2016-09-25"	"Y"
"1385"	"2017-02-04"	"Y"
"720"	"2018-06-26"	"Y"
"343"	"2017-03-07"	"Y"
"621"	"2017-08-12"	"Y"
"388"	"2018-09-01"	"Y"
"1491"	"2019-01-14"	"Y"
"51"	"2017-04-28"	"Y"
"595"	"2016-12-12"	"Y"
"409"	"2018-01-04"	"Y"
"1545"	"2018-08-14"	"Y"
"414"	"2016-10-23"	"Y"
"39"	"2019-04-25"	"Y"
"279"	"2018-01-17"	"Y"
"321"	"2018-11-10"	"Y"
"989"	"2017-06-17"	"Y"
"14"	"2017-03-16"	"Y"
"1546"	"2018-05-10"	"Y"
"1218"	"2018-01-04"	"Y"
"1271"	"2019-04-24"	"Y"
"877"	"2017-05-01"	"Y"
"891"	"2017-02-06"	"Y"
"901"	"2016-06-05"	"Y"
"1003"	"2018-07-04"	"Y"
"1146"	"2018-02-24"	"Y"
"1241"	"2017-02-23"	"Y"
"1227"	"2017-03-03"	"Y"
"973"	"2018-11-11"	"Y"
"940"	"2018-04-05"	"Y"
"1270"	"2019-03-26"	"Y"
"1184"	"2019-03-01"	"Y"
"1167"	"2019-04-24"	"Y"
"87"	"2018-09-04"	"Y"
"39"	"2018-01-26"	"Y"
"184"	"2019-02-05"	"Y"
"1077"	"2018-07-05"	"Y"
"28"	"2018-10-29"	"Y"
"833"	"2017-09-17"	"Y"
"1439"	"2018-10-10"	"Y"
"1207"	"2016-12-27"	"Y"
"1552"	"2018-03-22"	"Y"
"1185"	"2017-06-10"	"Y"
"8"	"2018-12-31"	"Y"
"1538"	"2019-01-27"	"Y"
"332"	"2019-01-15"	"Y"
"519"	"2017-06-10"	"Y"
"1459"	"2016-09-01"	"Y"
"464"	"2019-02-25"	"Y"
"993"	"2017-03-09"	"Y"
"255"	"2019-04-26"	"Y"
"1494"	"2018-07-23"	"Y"
"325"	"2016-08-14"	"Y"
"1399"	"2019-02-19"	"Y"
"20"	"2017-11-04"	"Y"
"1377"	"2016-09-10"	"Y"
"1168"	"2018-02-21"	"Y"
"664"	"2018-06-15"	"Y"
"758"	"2018-09-17"	"Y"
"226"	"2019-02-15"	"Y"
"991"	"2019-04-13"	"Y"
"1215"	"2017-04-15"	"Y"
"508"	"2018-02-02"	"Y"
"32"	"2019-05-14"	"Y"
"392"	"2018-03-14"	"Y"
"129"	"2017-05-30"	"Y"
"186"	"2016-05-16"	"Y"
"984"	"2017-09-14"	"Y"
"1664"	"2018-05-26"	"Y"
"812"	"2018-09-03"	"Y"
"1639"	"2017-12-28"	"Y"
"822"	"2018-06-10"	"Y"
"1273"	"2017-12-26"	"Y"
"1601"	"2018-08-07"	"Y"
"1467"	"2018-08-25"	"Y"
"721"	"2018-12-05"	"Y"
"133"	"2016-09-21"	"Y"
"300"	"2017-03-23"	"Y"
"1018"	"2016-09-18"	"Y"
"824"	"2018-10-29"	"Y"
"1404"	"2017-02-04"	"Y"
"1459"	"2017-06-10"	"Y"
"524"	"2017-01-31"	"Y"
"456"	"2016-11-19"	"Y"
"849"	"2019-03-05"	"Y"
"225"	"2016-06-04"	"Y"
"1028"	"2016-09-29"	"Y"
"1608"	"2019-04-20"	"Y"
"77"	"2018-08-17"	"Y"
"708"	"2019-01-06"	"Y"
"1660"	"2018-08-17"	"Y"
"864"	"2018-06-22"	"Y"
"120"	"2016-08-16"	"Y"
"179"	"2017-11-08"	"Y"
"319"	"2016-08-30"	"Y"
"1101"	"2017-07-07"	"Y"
"523"	"2018-05-11"	"Y"
"245"	"2017-05-02"	"Y"
"772"	"2018-12-13"	"Y"
"718"	"2019-02-19"	"Y"
"730"	"2018-09-30"	"Y"
"1447"	"2016-07-26"	"Y"
"1214"	"2019-01-17"	"Y"
"486"	"2019-04-28"	"Y"
"150"	"2018-06-01"	"Y"
"694"	"2018-09-22"	"Y"
"448"	"2018-04-16"	"Y"
"646"	"2017-12-25"	"Y"
"522"	"2017-05-17"	"Y"
"1221"	"2016-06-18"	"Y"
"309"	"2018-03-28"	"Y"
"380"	"2017-04-15"	"Y"
"15"	"2017-02-07"	"Y"
"1144"	"2016-11-25"	"Y"
"207"	"2018-02-07"	"Y"
"83"	"2016-07-22"	"Y"
"1270"	"2018-09-03"	"Y"
"886"	"2018-03-25"	"Y"
"703"	"2019-02-07"	"Y"
"67"	"2017-06-06"	"Y"
"725"	"2017-08-09"	"Y"
"838"	"2016-12-19"	"Y"
"684"	"2018-09-27"	"Y"
"1263"	"2017-11-11"	"Y"
"1604"	"2018-08-24"	"Y"
"748"	"2019-04-13"	"Y"
"284"	"2019-04-29"	"Y"
"931"	"2016-12-04"	"Y"
"616"	"2019-04-05"	"Y"
"1125"	"2018-09-22"	"Y"
"1424"	"2017-03-27"	"Y"
"236"	"2019-02-04"	"Y"
"712"	"2017-03-09"	"Y"
"746"	"2017-03-31"	"Y"
"1200"	"2016-07-23"	"Y"
"970"	"2017-05-04"	"Y"
"67"	"2018-01-29"	"Y"
"455"	"2017-11-11"	"Y"
"1005"	"2016-11-29"	"Y"
"1470"	"2019-01-11"	"Y"
"1474"	"2017-07-16"	"Y"
"1405"	"2017-02-15"	"Y"
"1521"	"2017-11-25"	"Y"
"305"	"2018-04-17"	"Y"
"367"	"2017-04-16"	"Y"
"154"	"2017-11-08"	"Y"
"45"	"2016-09-21"	"Y"
"1030"	"2018-05-31"	"Y"
"195"	"2017-08-25"	"Y"
"1006"	"2017-12-31"	"Y"
"772"	"2017-08-19"	"Y"
"1390"	"2017-08-20"	"Y"
"338"	"2016-10-13"	"Y"
"585"	"2016-12-25"	"Y"
"1434"	"2016-06-28"	"Y"
"1621"	"2018-01-27"	"Y"
"1160"	"2017-10-07"	"Y"
"1453"	"2018-11-14"	"Y"
"352"	"2019-03-25"	"Y"
"1045"	"2019-04-27"	"Y"
"284"	"2019-02-11"	"Y"
"103"	"2017-11-01"	"Y"
"1099"	"2017-12-28"	"Y"
"351"	"2016-11-18"	"Y"
"1664"	"2019-04-05"	"Y"
"1149"	"2018-07-12"	"Y"
"1252"	"2017-10-05"	"Y"
"727"	"2017-02-24"	"Y"
"399"	"2017-01-26"	"Y"
"371"	"2019-02-08"	"Y"
"406"	"2016-12-15"	"Y"
"737"	"2018-12-08"	"Y"
"311"	"2018-10-26"	"Y"
"1387"	"2016-06-05"	"Y"
"336"	"2018-12-24"	"Y"
"545"	"2018-12-13"	"Y"
"130"	"2017-09-23"	"Y"
"1478"	"2016-12-31"	"Y"
"720"	"2018-07-29"	"Y"
"29"	"2016-12-20"	"Y"
"414"	"2016-06-24"	"Y"
"763"	"2016-12-28"	"Y"
"1386"	"2019-03-09"	"Y"
"199"	"2016-09-05"	"Y"
"1429"	"2018-10-14"	"Y"
"170"	"2018-02-12"	"Y"
"1068"	"2018-08-30"	"Y"
"1137"	"2017-08-15"	"Y"
"1027"	"2016-08-28"	"Y"
"1065"	"2016-07-27"	"Y"
"530"	"2017-01-05"	"Y"
"1626"	"2017-07-27"	"Y"
"576"	"2017-11-10"	"Y"
"172"	"2018-11-03"	"Y"
"1576"	"2017-11-16"	"Y"
"1669"	"2017-05-04"	"Y"
"586"	"2019-02-18"	"Y"
"310"	"2017-07-16"	"Y"
"1667"	"2018-05-06"	"Y"
"206"	"2016-11-13"	"Y"
"213"	"2017-06-24"	"Y"
"965"	"2017-03-17"	"Y"
"355"	"2017-05-24"	"Y"
"1290"	"2017-04-26"	"Y"
"1271"	"2017-11-26"	"Y"
"137"	"2018-02-13"	"Y"
"799"	"2019-04-29"	"Y"
"1557"	"2016-11-14"	"Y"
"699"	"2018-09-21"	"Y"
"6"	"2016-06-13"	"Y"
"112"	"2018-07-10"	"Y"
"672"	"2017-10-10"	"Y"
"1302"	"2016-08-22"	"Y"
"1574"	"2016-09-18"	"Y"
"701"	"2018-01-16"	"Y"
"1391"	"2016-11-12"	"Y"
"1488"	"2018-01-13"	"Y"
"101"	"2017-02-03"	"Y"
"1530"	"2018-03-30"	"Y"
"617"	"2018-12-07"	"Y"
"194"	"2017-11-21"	"Y"
"1057"	"2017-09-01"	"Y"
"203"	"2018-09-27"	"Y"
"627"	"2016-06-13"	"Y"
"1199"	"2017-01-13"	"Y"
"1061"	"2016-06-30"	"Y"
"346"	"2018-06-24"	"Y"
"1104"	"2019-03-10"	"Y"
"406"	"2016-10-05"	"Y"
"711"	"2019-02-04"	"Y"
"473"	"2017-01-02"	"Y"
"131"	"2018-11-08"	"Y"
"38"	"2016-11-01"	"Y"
"396"	"2017-07-19"	"Y"
"475"	"2019-01-24"	"Y"
"159"	"2018-03-26"	"Y"
"1445"	"2018-01-05"	"Y"
"898"	"2017-05-01"	"Y"
"874"	"2017-08-13"	"Y"
"596"	"2016-08-14"	"Y"
"45"	"2018-04-29"	"Y"
"2"	"2016-12-03"	"Y"
"1326"	"2017-02-16"	"Y"
"930"	"2017-12-26"	"Y"
"751"	"2016-09-16"	"Y"
"321"	"2017-09-09"	"Y"
"1126"	"2019-01-17"	"Y"
"556"	"2017-11-02"	"Y"
"1559"	"2017-01-16"	"Y"
"233"	"2017-01-31"	"Y"
"1075"	"2017-08-10"	"Y"
"1056"	"2018-07-18"	"Y"
"248"	"2018-06-04"	"Y"
"1107"	"2017-08-17"	"Y"
