"5ZZ93C54C2DDFF066",2004,"XZR 2000",4368,8,8
"5ZZ94114D218F0EA1",2004,"950GT",8761,9,2
"5ZZB7764C62EDC933",2004,"422S",10996,6,1
"5ZZ89774D3906F9CB",2008,"XZR 2000",1936,8,1
"5ZZ88D44FECE7D062",2003,"XZR 2000",1195,3,4
"5ZZ8D6F4E52D6D91D",2002,"260 SC",13017,9,7
"5ZZ864F4A368E4C98",2011,"950GT",16119,7,1
"5ZZ96F04B8B08D64A",2006,"950GT",28493,3,1
"5ZZB89849F361575C",2005,"CK 9000",27571,4,6
"5ZZ86004522A8CA61",2003,"950GT",28803,1,3
"5ZZ9C88467E7C71DE",2004,"422S",2751,8,8
"5ZZ9B714859AD61B2",2006,"260 SC",11116,5,2
"5ZZB4584A79D4D617",2010,"950GT",6209,1,1
"5ZZ9A4E46CF08C986",2003,"950GT",26688,10,7
"5ZZB2DA4FEE69D22A",2005,"950GT",3324,2,1
"5ZZAFA84BD82024F2",2007,"422S",31317,4,1
"5ZZ975B46CFA0D1F9",2012,"CK 9000",4504,8,3
"5ZZ9DC848F6A97211",2004,"260 SC",24474,2,7
"5ZZ951444D5D33D5F",2008,"XZR 2000",19620,5,7
"5ZZ93D74401B29953",2012,"950GT",21666,8,3
"5ZZ8D3244F3A2BA4F",2006,"CK 9000",29958,3,1
"5ZZ8DAB4A9BDD90AB",2010,"422S",13763,2,1
"5ZZ95214E1E2F7019",2010,"422S",17122,1,1
"5ZZA4A544CC1424D4",2011,"XZR 2000",11357,4,1
"5ZZB5324419FA841A",2011,"422S",13886,8,8
"5ZZA5E844115BCB55",2005,"CK 9000",25724,5,1
"5ZZADAD4B7F476776",2011,"950GT",3534,2,7
"5ZZB7B94214C3E81D",2004,"950GT",7829,8,4
"5ZZ81C74DFDB4D8C3",2005,"950GT",1508,8,1
"5ZZB8A74A2DC1C5F8",2003,"950GT",13769,3,5
"5ZZ8C1E4CF65821AB",2005,"950GT",5254,4,5
"5ZZ85A14FC9F29680",2010,"CK 9000",15339,8,1
"5ZZ939D48A983D2CF",2002,"XZR 2000",4031,1,1
"5ZZ93E74619E3F135",2005,"XZR 2000",29809,9,2
"5ZZ9EFA47161C3E4C",2007,"CK 9000",31644,10,3
"5ZZ90CC43596231AA",2003,"950GT",18839,9,4
"5ZZ9AA24F1DD98136",2012,"950GT",28977,4,8
"5ZZ809C485C87ADBF",2006,"XZR 2000",11886,3,1
"5ZZA98E41CA86E795",2006,"CK 9000",17798,1,1
"5ZZ84F14BA2B458B6",2009,"CK 9000",12336,3,3
"5ZZ84F2490396ED9E",2007,"260 SC",26964,8,1
"5ZZ97144288E322B6",2011,"950GT",23346,8,8
"5ZZB8B944E7C13173",2001,"XZR 2000",3345,2,4
"5ZZA80A43D486D266",2004,"CK 9000",17507,9,1
"5ZZ9623406413D50B",2005,"950GT",17317,3,1
"5ZZB3EC4B3AB830FD",2005,"260 SC",8565,10,4
"5ZZ986B48198D2D90",2006,"950GT",27087,4,1
"5ZZAC1B4943FA3072",2011,"950GT",8476,6,1
"5ZZBA3C46A44CF7A7",2005,"260 SC",34121,7,3
"5ZZ879746C823A3DF",2006,"260 SC",22925,10,1
"5ZZA5554392323F3E",2001,"CK 9000",33508,9,8
"5ZZ9A384A24A9AFA3",2001,"260 SC",34347,7,5
"5ZZ992946EAB739D4",2010,"CK 9000",2691,1,1
"5ZZBCB4418E0CC7AD",2004,"XZR 2000",17012,1,5
"5ZZB826414EE6343E",2003,"CK 9000",29107,8,1
"5ZZA3A24BB1BCE87C",2012,"XZR 2000",34307,7,5
"5ZZ9A4B47349C3D59",2010,"422S",19777,10,1
"5ZZAF87434FFA2A38",2010,"XZR 2000",5534,9,1
"5ZZBB4D45A9939921",2012,"CK 9000",8586,6,1
"5ZZA3C64C2C7698F5",2004,"260 SC",24552,4,1
"5ZZAEA948F539FFCD",2002,"XZR 2000",10679,3,1
"5ZZ8B54476FCD2B52",2010,"260 SC",10612,1,8
"5ZZAF864C90D33AD2",2009,"422S",25017,6,5
"5ZZBE0449178DE7DA",2003,"CK 9000",32324,5,1
"5ZZA8404E4F03B25E",2006,"CK 9000",6729,8,1
"5ZZ95D84C87D74B30",2005,"XZR 2000",8241,4,1
"5ZZ8D314AA2AEB5A7",2005,"CK 9000",1157,3,5
"5ZZ82DD4ED63145CE",2009,"CK 9000",30488,8,1
"5ZZBAD2419A2995A2",2007,"950GT",29883,6,6
"5ZZB01A49DC2E5422",2003,"950GT",20094,7,1
"5ZZADAC46F042E7E4",2009,"260 SC",605,9,7
"5ZZA47741D94245BC",2004,"XZR 2000",10712,3,1
"5ZZ957A46E0CE1DA7",2006,"XZR 2000",7608,7,1
"5ZZA52A4F0532013C",2006,"260 SC",19337,6,1
"5ZZBDA947552A8D16",2003,"XZR 2000",16349,6,1
"5ZZ87A24E7EE3ED3D",2008,"422S",3057,3,8
"5ZZ85744FF3878518",2009,"XZR 2000",14878,7,6
"5ZZA8794D545CD776",2009,"422S",24598,9,1
"5ZZ841744EB9C4294",2003,"422S",21609,6,5
"5ZZ907841F4D2B99B",2004,"950GT",18827,2,2
"5ZZ9ADB4E16DB755B",2004,"XZR 2000",11263,8,1
"5ZZ940F49565690CF",2008,"CK 9000",4784,9,1
"5ZZACE143EBFF4235",2004,"CK 9000",17859,6,3
"5ZZB776466FF1260B",2008,"CK 9000",30991,6,7
"5ZZ81854AD90EDD37",2009,"950GT",3810,10,1
"5ZZA2C5475EFCA6A7",2005,"422S",4567,1,6
"5ZZA53F4906FF5BAB",2010,"CK 9000",18575,1,3
"5ZZ8310413A1D643C",2009,"950GT",9376,8,1
"5ZZBFAF41E2904849",2007,"422S",10846,10,6
"5ZZAB344108F0F993",2008,"950GT",1270,3,8
"5ZZB17D4BB14F2F0E",2003,"950GT",1477,7,7
"5ZZA14445323F58AF",2010,"422S",26487,7,1
"5ZZA2E14E26ADCF81",2002,"950GT",5012,7,1
"5ZZADD64AD9402CAA",2008,"CK 9000",12546,10,1
"5ZZBD4643AFF1AFE6",2006,"CK 9000",25956,9,2
"5ZZ8223419D5B2258",2006,"260 SC",22496,2,1
"5ZZA57547028A901A",2009,"422S",21140,2,1
"5ZZ93A248BED7861F",2007,"422S",25574,10,1
"5ZZ9D77497B96DBCA",2004,"950GT",20591,9,3
"5ZZ9CE547CF6BC05A",2004,"XZR 2000",4032,1,8
"5ZZ956C40110FD78A",2011,"422S",32968,7,6
"5ZZ9B624523BFC3DA",2004,"XZR 2000",13175,2,1
"5ZZ854E4BC4FA36FA",2011,"950GT",24038,2,1
"5ZZ8CBC495403648C",2007,"950GT",32627,4,1
"5ZZB44D4597DDC2BE",2006,"950GT",30691,6,2
"5ZZBAE94B9DBB6D0C",2006,"422S",11758,2,1
"5ZZ82D94F5690E02A",2003,"CK 9000",23401,9,1
"5ZZA5B74B57FFADDE",2001,"CK 9000",34470,10,1
"5ZZ9C9C414A3BC571",2004,"950GT",22086,1,1
"5ZZB8A443F114D733",2008,"XZR 2000",3426,9,2
"5ZZBF274D424E3396",2007,"422S",15182,2,4
"5ZZB11D4EADE01B47",2002,"950GT",1060,1,1
"5ZZ91B1411DD43CF4",2007,"950GT",24481,4,1
"5ZZ9ACF40D1A1A919",2007,"XZR 2000",32171,10,1
"5ZZ83B8413B861D09",2009,"422S",34345,5,8
"5ZZB5BE4E7A7CDD1A",2005,"950GT",470,6,3
"5ZZAF864FFFE01A59",2010,"CK 9000",25101,9,3
"5ZZ9ADC45ACDC7B04",2009,"CK 9000",14685,5,4
"5ZZ846E4E292C3C9C",2009,"422S",14317,1,8
"5ZZB9394D03D61444",2002,"XZR 2000",16537,9,8
"5ZZAE19460C94A19C",2012,"XZR 2000",11534,5,8
"5ZZB2CB41B98069AC",2009,"422S",26607,10,1
"5ZZBD3249A61B819E",2004,"260 SC",17504,3,3
"5ZZAB2B4C6DA0539B",2007,"260 SC",6073,2,1
"5ZZ952444C38A7AD5",2006,"950GT",15975,7,1
"5ZZ993041C3ABB79A",2010,"260 SC",4648,2,1
"5ZZBDD347A94C5967",2009,"950GT",33591,2,1
"5ZZBD21418AEBB9B9",2010,"950GT",31038,4,2
"5ZZB3C34E1C582350",2003,"422S",5553,9,6
"5ZZB8844DA74EAC35",2007,"422S",11160,5,5
"5ZZ8D264A2DC924C9",2005,"XZR 2000",33033,5,1
"5ZZAA1B48AAFC2EC8",2003,"422S",19183,7,2
"5ZZ89E84D53FD0CFA",2008,"950GT",16379,5,6
"5ZZB941452E636033",2012,"XZR 2000",13159,6,1
"5ZZBB8F43182315AC",2009,"950GT",9941,1,4
"5ZZA32D4779F0B350",2004,"260 SC",7264,5,6
"5ZZ8F164C94BB5949",2010,"XZR 2000",25943,9,1
"5ZZBF43404ED97B5C",2001,"CK 9000",11571,10,1
"5ZZB4784387E8EF8D",2006,"260 SC",7476,5,8
"5ZZ91004B1954FCA7",2009,"XZR 2000",28152,9,5
"5ZZA93A43D5EDD13D",2002,"CK 9000",20481,2,5
"5ZZ951D4F37C32E50",2008,"422S",17102,2,1
"5ZZ91C84F175D74F1",2012,"XZR 2000",2294,10,1
"5ZZB5804D75FC65AE",2010,"260 SC",10560,2,1
"5ZZ95694E6EC552C2",2007,"CK 9000",17466,4,5
"5ZZ9740404D6359DE",2007,"422S",16190,1,2
"5ZZ8BA1442B0AAAA6",2011,"CK 9000",28801,1,8
"5ZZ8DFE4E4623C485",2012,"950GT",13079,4,1
"5ZZ8B2E4DA517A93C",2009,"260 SC",12061,8,4
"5ZZ920F4DB4B5D61F",2011,"950GT",23697,9,1
"5ZZ82D74853524BC4",2004,"950GT",30148,5,6
"5ZZ83204FE7FB8C9C",2004,"950GT",1076,7,2
"5ZZB6464EE4DD4A65",2005,"422S",8916,9,1
"5ZZAD2144DA2EEB4A",2008,"XZR 2000",34964,9,1
"5ZZAFF44AD99CC798",2011,"422S",19560,2,5
"5ZZ8CFA4A6666EF0C",2012,"950GT",30302,6,1
"5ZZ95584D3E009F4B",2003,"XZR 2000",31306,7,8
"5ZZ8A314536738BB3",2003,"CK 9000",34063,3,2
"5ZZB47940996DDBA1",2011,"950GT",6242,9,2
"5ZZB6934B42AEDA38",2009,"CK 9000",3875,5,3
"5ZZA646432948A5C5",2012,"CK 9000",6256,3,4
"5ZZ84154C7453033E",2005,"XZR 2000",23350,10,4
"5ZZ8B1D4DBDEBFE5C",2009,"950GT",33120,3,8
"5ZZAD5341518539AA",2007,"260 SC",19384,5,1
"5ZZ89D7476ABF9715",2006,"422S",1994,10,3
"5ZZ8E3045C133CE92",2009,"CK 9000",34245,7,6
"5ZZ9F35460759FDDB",2007,"260 SC",24242,5,1
"5ZZA509430D7DB44B",2008,"260 SC",5505,8,1
"5ZZ8E9D40FFA9D599",2008,"XZR 2000",28093,3,1
"5ZZ84A74CB73C5427",2008,"CK 9000",13382,3,6
"5ZZ85704F29587C9C",2007,"CK 9000",28866,6,1
"5ZZBCEE4193882F08",2008,"260 SC",28356,2,6
"5ZZ90BD4862D92C1D",2012,"260 SC",34834,2,6
"5ZZB42C49ACCFDA9D",2004,"CK 9000",29171,4,7
"5ZZ9CF748CA58B9CA",2005,"XZR 2000",7308,2,1
"5ZZ9BD24972B58613",2007,"260 SC",26726,4,7
"5ZZ82E84838AC449D",2002,"260 SC",27772,4,3
"5ZZB7184D8BD41C35",2002,"260 SC",19131,3,1
"5ZZA5DA44A399D152",2004,"950GT",29086,1,1
"5ZZ832C480EBD9885",2003,"950GT",10350,5,7
"5ZZ87C84998F1DCE6",2005,"XZR 2000",8485,3,1
"5ZZB4FC4805868A4F",2005,"422S",13766,8,1
"5ZZ917B4C269062C0",2010,"CK 9000",2076,7,2
"5ZZB6F443821D54AD",2009,"950GT",6933,3,3
"5ZZ833341F9A07BC0",2012,"CK 9000",1336,8,1
"5ZZBD57400ACD433F",2005,"260 SC",20976,7,1
"5ZZ8A284B5CE2E54F",2004,"XZR 2000",12488,3,1
"5ZZBB924C572D483C",2007,"XZR 2000",25920,3,1
"5ZZB8864186736CF0",2010,"950GT",22710,10,7
"5ZZB2C8495F7A543F",2010,"422S",25214,7,1
"5ZZBBCE4711A4BCE8",2006,"260 SC",13257,5,5
"5ZZ95864DDE476BF7",2005,"CK 9000",27673,9,4
"5ZZA1F74F011C5120",2001,"XZR 2000",15593,3,1
"5ZZBB4E4C2F07E495",2004,"CK 9000",31082,7,5
"5ZZBEC84E31E547D1",2012,"XZR 2000",15133,7,1
"5ZZA812444F20221D",2010,"260 SC",22346,10,3
"5ZZ9D67426746F2F8",2010,"XZR 2000",2269,7,1
"5ZZ9A9243E36E9CB6",2011,"CK 9000",34541,4,7
"5ZZ98C0409E8A4180",2007,"CK 9000",25655,6,1
"5ZZB5B24498C75609",2003,"260 SC",6934,6,3
"5ZZB8054DE1FB4671",2002,"260 SC",26526,10,1
"5ZZAEC54A01162D26",2009,"950GT",25215,4,1
"5ZZAAEA49557291A1",2005,"XZR 2000",17207,8,3
"5ZZ8762497FD4740C",2006,"260 SC",12869,3,4
"5ZZ8F5F46E20B82BC",2010,"422S",23236,6,5
"5ZZ971C4DFB9A8340",2012,"260 SC",1125,2,1
"5ZZA8ED449DE42015",2002,"XZR 2000",10114,9,4
"5ZZAAC547E96761FA",2005,"XZR 2000",1640,5,4
"5ZZ8B2644F22FE89F",2004,"950GT",25237,1,1
"5ZZ97614222638812",2005,"CK 9000",4778,4,1
"5ZZ852E4998EA8D36",2005,"XZR 2000",24280,9,7
"5ZZ8D8844E3188F2F",2010,"422S",24600,3,4
"5ZZ975B4C3CF1A361",2010,"422S",19949,6,1
"5ZZA9DD49593CE184",2008,"XZR 2000",4175,5,1
"5ZZ884346DE27356C",2012,"950GT",32204,1,1
"5ZZ868A4C0DA0CDF3",2003,"XZR 2000",26476,8,1
"5ZZ9DAF4BC8FD3E8B",2005,"CK 9000",26350,6,2
"5ZZ952548C9FB778A",2012,"260 SC",3525,3,1
"5ZZA5F84DE77D36AE",2007,"422S",28353,6,1
"5ZZ9953461BC74DEF",2006,"XZR 2000",9130,6,1
"5ZZ90CF46AF2DC841",2003,"950GT",16991,2,6
"5ZZ93CE417F431FDD",2010,"260 SC",25325,7,1
"5ZZ8E6D456E8EEA78",2010,"XZR 2000",17878,4,6
"5ZZBDD94903E57DE2",2006,"CK 9000",20676,4,1
"5ZZA15B4DBAA8FF9A",2006,"CK 9000",18866,8,1
"5ZZA7144399F86C2F",2008,"422S",20564,1,8
"5ZZ95C1407D857893",2005,"950GT",4283,4,1
"5ZZ9F614C6FF07B70",2005,"CK 9000",3579,9,5
"5ZZ9B3F4BE342FEB1",2012,"260 SC",24217,7,5
"5ZZ9BAD4F8977DBE8",2011,"950GT",18857,4,1
"5ZZ9038406F37561F",2005,"XZR 2000",14268,4,1
"5ZZ866F4005BADBD3",2001,"260 SC",13713,9,2
"5ZZBF634FA4EDFC1D",2003,"422S",21135,1,4
"5ZZ98204675F62A61",2002,"CK 9000",10976,10,8
"5ZZA3494F41E2CAE6",2008,"260 SC",17036,4,7
"5ZZA13846ED22D0AF",2003,"CK 9000",24297,4,1
"5ZZB1C84C77AC5F7F",2012,"950GT",14729,3,1
"5ZZBCB1425FB8D0F2",2005,"422S",27031,3,8
"5ZZ8D9A4B901E8D8F",2012,"950GT",23714,7,7
"5ZZ90A2428AB6C85D",2012,"CK 9000",16882,1,7
"5ZZAAEA43F882CD91",2002,"950GT",28889,10,1
"5ZZA7694B532360A9",2001,"260 SC",32913,6,8
"5ZZ8B004A35AE8644",2002,"XZR 2000",8516,4,1
"5ZZ876C4779D15F6D",2011,"422S",4356,3,1
"5ZZ9A304D07ADA1D4",2007,"260 SC",387,5,1
"5ZZ8A6B455FE4372B",2008,"XZR 2000",774,9,4
"5ZZ990D4DF636CB92",2009,"XZR 2000",3708,7,1
"5ZZ9F464E0362EBB4",2010,"XZR 2000",27475,8,5
"5ZZ897C4E9D8D62BB",2009,"XZR 2000",3415,3,1
"5ZZ955E4C026AF601",2007,"950GT",17650,9,6
"5ZZA5B44CBC057BD5",2008,"422S",31075,8,1
"5ZZ924948B545DE10",2011,"950GT",6512,6,1
"5ZZA4EE47F62FA6EF",2008,"260 SC",24547,3,1
"5ZZA03849EF6E0AED",2011,"950GT",27007,8,1
"5ZZAC6A48E5B2919D",2004,"XZR 2000",1155,1,2
"5ZZA3D74AE17941B8",2008,"XZR 2000",19526,6,3
"5ZZ84A348108720E8",2005,"260 SC",5277,10,8
"5ZZ8F1D42BE1C8885",2007,"CK 9000",29462,2,1
"5ZZA0E744AE5BD522",2001,"CK 9000",15053,3,1
"5ZZA58B4F81D53699",2009,"260 SC",41,5,8
"5ZZBFD04A1811CB52",2012,"950GT",22583,10,1
"5ZZA7214019C30F85",2008,"XZR 2000",11337,1,8
"5ZZ8AA14008B06DC5",2002,"CK 9000",28437,1,2
"5ZZ80F34B514FB6FC",2004,"950GT",26491,6,1
"5ZZ90C04BE93A5019",2007,"XZR 2000",30643,4,1
"5ZZ94764F6EB80B3F",2002,"950GT",25100,1,1
"5ZZ86954D46BEF42A",2002,"260 SC",23777,10,1
"5ZZADCD4C4C916B21",2004,"CK 9000",26281,10,4
"5ZZ8CD34C0CD8FE22",2012,"CK 9000",15057,3,1
"5ZZA4E5412D3102F6",2001,"422S",9911,9,7
"5ZZ930544996F5FB4",2008,"CK 9000",8375,8,1
"5ZZB8CF49FF5E16F5",2011,"XZR 2000",3991,10,1
"5ZZBDCD41D72150C9",2010,"CK 9000",1872,5,3
"5ZZBEE94C713CB12B",2008,"422S",30876,6,6
"5ZZB1134C1A43A867",2001,"260 SC",9349,6,1
"5ZZAC184B3D800A4E",2005,"422S",2426,9,1
"5ZZBD7247FA251681",2004,"422S",4947,8,4
"5ZZB6444F60B7FD79",2009,"CK 9000",29632,3,1
"5ZZ9D044F4CC75877",2005,"260 SC",812,3,1
"5ZZ977646FFB2A8AF",2006,"XZR 2000",15949,5,1
"5ZZB00C4438967961",2004,"XZR 2000",1628,2,8
"5ZZ900C49E9CB65EF",2010,"XZR 2000",4240,5,2
"5ZZBA934971BD702D",2006,"950GT",3557,7,5
"5ZZB525442EDBE383",2008,"CK 9000",20347,3,3
"5ZZ96844DFEA458D8",2012,"XZR 2000",25530,6,5
"5ZZ815B4F932AC6CD",2008,"422S",19833,5,1
"5ZZA9D1491B032E3C",2004,"950GT",2416,9,1
"5ZZBFC843654866A0",2004,"422S",16476,1,1
"5ZZ8F534FBB0C4270",2005,"260 SC",19882,3,7
"5ZZ99C9413022F58F",2012,"XZR 2000",4142,2,4
"5ZZ9DAF49992E4EA8",2007,"XZR 2000",15981,10,8
"5ZZA91B4C92D3CA13",2010,"950GT",19341,3,1
"5ZZB94D4D7BBB9153",2009,"XZR 2000",18762,7,6
"5ZZ997D40312EC054",2004,"CK 9000",22775,9,1
"5ZZABCE476BB171ED",2005,"950GT",6500,4,1
"5ZZA5BD4FAEA2AA67",2004,"CK 9000",20709,2,8
"5ZZBD4E405195AE9E",2010,"422S",16931,3,1
"5ZZA30F4DB4B394DE",2009,"422S",24614,7,2
"5ZZ85AA4F305D8223",2007,"260 SC",17771,1,1
"5ZZB3594E93DF0C2B",2001,"CK 9000",2442,2,1
"5ZZ9D5048AA0EBA2E",2001,"422S",28625,6,8
"5ZZB6E64910C32BDF",2002,"950GT",34756,1,1
"5ZZB2C34CC5621899",2002,"950GT",33995,7,1
"5ZZB2414620C289F1",2002,"CK 9000",136,5,1
"5ZZAF1D4C69047CCF",2005,"CK 9000",30411,3,1
"5ZZA9014C48F669F2",2004,"950GT",15670,5,1
"5ZZ8D314DB07FD8CC",2011,"422S",5600,6,8
"5ZZ910C417B5E4048",2007,"260 SC",33392,5,1
"5ZZBDD346FC024CE8",2011,"CK 9000",20220,10,6
"5ZZB4A74C2B5FDFEB",2010,"CK 9000",12826,1,6
"5ZZ9F0345E61B0777",2007,"422S",15234,7,1
"5ZZB65144B8348E4E",2012,"260 SC",17041,7,4
"5ZZ8C53484D060F40",2009,"CK 9000",22860,10,1
"5ZZA7C74CC7F68328",2011,"422S",20322,9,1
"5ZZA3604204B0B56B",2003,"422S",14465,1,1
"5ZZAAB04E889963A0",2009,"422S",21979,5,8
"5ZZB17541E1030F4A",2008,"950GT",22875,9,7
"5ZZ86CC4ED06698B4",2011,"260 SC",910,1,1
"5ZZB0F248C944DA28",2005,"XZR 2000",4013,4,1
"5ZZ85274B538FF636",2003,"422S",9319,9,8
"5ZZA6E74F054D4017",2001,"260 SC",22224,5,8
"5ZZ8C194FC5957206",2001,"950GT",6751,4,1
"5ZZB118436218C142",2001,"950GT",29374,10,1
"5ZZA7CE4B1C0109EA",2002,"CK 9000",3141,3,1
"5ZZB79B434E9290B3",2007,"CK 9000",7735,2,1
"5ZZBE3641640B86EC",2004,"CK 9000",28934,3,6
"5ZZ90D4471F5F65AD",2001,"950GT",20499,9,5
"5ZZB0424878B6586F",2008,"950GT",14630,3,6
"5ZZBC144C5A4961C8",2006,"422S",5329,8,5
"5ZZ8D3E4222E891D4",2009,"950GT",6962,3,1
"5ZZ893B4F04D992AB",2007,"422S",19959,8,1
"5ZZ9953439A0BC6F4",2006,"260 SC",26535,6,7
"5ZZB6654D3BB1BF90",2001,"XZR 2000",27157,8,1
"5ZZAB314A4F56235F",2009,"CK 9000",20077,5,6
"5ZZB29F445F13ABAD",2010,"422S",134,6,6
"5ZZB27449943A7764",2004,"260 SC",9282,6,6
"5ZZ854F4BBCA40E4A",2003,"260 SC",1563,10,8
"5ZZB8E645B96D5F72",2009,"CK 9000",30380,2,8
"5ZZA9AD4E94C3F0AF",2001,"950GT",24840,9,3
"5ZZBAE147EFCA157A",2009,"XZR 2000",6894,8,1
"5ZZ945E41368F2A68",2003,"CK 9000",2462,6,7
"5ZZ8B4043BA5ECB9E",2002,"260 SC",3510,3,2
"5ZZ9E564CCE1E8B93",2007,"950GT",15932,6,1
"5ZZB1074C2E691A6D",2005,"260 SC",28434,4,3
"5ZZB8724D9E20F2AA",2001,"950GT",3851,7,7
"5ZZ860D4BA122C601",2007,"950GT",21369,10,1
"5ZZ9A0C4980EB636A",2012,"260 SC",25819,8,1
"5ZZA22E4B3664C2E1",2011,"422S",8687,1,1
"5ZZB40D4454B79DDD",2006,"XZR 2000",2980,1,1
"5ZZ9E094D4C2A3D5A",2006,"XZR 2000",16898,2,1
"5ZZB1034ADA0F62C0",2011,"CK 9000",5245,1,2
"5ZZ8F704EA03A2A74",2009,"XZR 2000",19378,10,6
"5ZZ8113448795C869",2008,"XZR 2000",34550,2,4
"5ZZ8E1A410B3E0A99",2008,"260 SC",14477,1,2
"5ZZA47C40D7D718FC",2008,"422S",18314,5,8
"5ZZ82224E3FE3655A",2001,"422S",20394,9,8
"5ZZ8484435FA7398F",2002,"XZR 2000",17010,2,6
"5ZZBC6345547727A3",2007,"950GT",27672,8,1
"5ZZ81F14B707A2B4A",2001,"950GT",28144,3,2
"5ZZ999D4596D7038B",2012,"XZR 2000",11310,7,1
"5ZZA2F243A410C208",2010,"260 SC",21823,10,2
"5ZZB54640A55C2B2F",2011,"422S",10543,7,2
"5ZZ8DFE45E9F249A7",2003,"260 SC",34230,4,6
"5ZZ961542818ECC34",2007,"260 SC",3315,7,4
"5ZZ88804B0C3E52BB",2002,"XZR 2000",2947,8,1
"5ZZB32D4B97A113AC",2008,"XZR 2000",27274,3,1
"5ZZA41C41DCAE21E9",2002,"XZR 2000",16783,1,7
"5ZZ88DF42533D79D2",2002,"422S",24041,7,6
"5ZZBEEA40B3FF3653",2011,"950GT",2587,10,6
"5ZZ84B347320F3CB9",2001,"CK 9000",10848,4,1
"5ZZA2CD49D0D08ACD",2001,"950GT",990,4,4
"5ZZAABC42367CE869",2011,"XZR 2000",20565,3,1
"5ZZ9C8749A9052E80",2005,"CK 9000",34011,9,7
"5ZZB84A4A6C00DECD",2007,"XZR 2000",11990,8,8
"5ZZ800E4D144B01AD",2006,"CK 9000",7024,9,5
"5ZZ909347688F4FD8",2008,"CK 9000",21769,7,1
"5ZZBC714820C5EBB0",2001,"260 SC",12527,5,4
"5ZZA7F949BDAFFA50",2005,"260 SC",10221,7,8
"5ZZ9D26427AD8DF28",2003,"XZR 2000",1866,7,3
"5ZZA7B0473CD577B9",2008,"950GT",23902,8,6
"5ZZ859940B721B04A",2005,"422S",14330,6,1
"5ZZA385416EC51E6B",2001,"950GT",3763,9,4
"5ZZ84444C63E706C3",2011,"260 SC",21254,9,8
"5ZZ854B4372BCD882",2011,"260 SC",4615,3,7
"5ZZA6E143DCCF9A91",2004,"CK 9000",1727,10,3
"5ZZB74F4E613726F5",2011,"XZR 2000",8349,1,1
"5ZZA05A4C89735130",2004,"422S",16060,7,7
"5ZZ8B21455788F84C",2002,"260 SC",31798,2,8
"5ZZ800846B58D95E5",2001,"422S",3834,4,7
"5ZZ9F9E46D2F54D20",2012,"422S",6493,8,7
"5ZZ9AE847046E75D3",2001,"XZR 2000",3243,1,1
"5ZZA4DA40723DAFCF",2003,"XZR 2000",6992,1,7
"5ZZA096403667D62F",2006,"422S",30049,9,4
"5ZZ92C445444CA665",2004,"950GT",8587,6,1
"5ZZA79D429C7D4092",2008,"CK 9000",18053,7,1
"5ZZBEFD4F62996509",2003,"XZR 2000",30224,9,8
"5ZZ8A3A4CED2B3EE2",2006,"950GT",11876,3,6
"5ZZA0D440DCF60B35",2010,"XZR 2000",7782,1,4
"5ZZ89F44142082366",2001,"422S",410,3,1
"5ZZ960A4D911F3DFF",2003,"950GT",2451,6,7
"5ZZB0064129BD8ADF",2007,"422S",19149,5,1
"5ZZAF71438438846E",2009,"422S",29978,8,3
"5ZZ8CE647E43CE58C",2004,"950GT",25736,10,1
"5ZZ898F4976C8E0C3",2004,"CK 9000",7233,9,8
"5ZZ91984E727D128A",2009,"CK 9000",1750,1,4
"5ZZ95DD4B2A2DD6C6",2012,"XZR 2000",29467,3,8
"5ZZA3644483618AB8",2012,"260 SC",12086,10,8
"5ZZ9BE54343C798A8",2008,"422S",13380,10,8
"5ZZ894B4557A0EBF5",2004,"260 SC",8615,3,6
"5ZZB5C84AA480F4BD",2006,"422S",21729,4,1
"5ZZB921494CC76B6A",2006,"260 SC",28657,2,3
"5ZZ8FA343F60C183F",2004,"CK 9000",30866,9,7
"5ZZ9DF94EE6E43457",2009,"260 SC",34641,2,4
"5ZZAA1E4C277D07FB",2010,"XZR 2000",20304,2,7
"5ZZ86B54EB2024411",2005,"CK 9000",32566,8,1
"5ZZ8F054765779116",2001,"260 SC",32680,6,1
"5ZZAAA24CA0D5AF2A",2008,"260 SC",17836,4,1
"5ZZ83964036CE6753",2012,"CK 9000",14430,4,8
"5ZZB21B46FBB78AEB",2010,"XZR 2000",14225,4,1
"5ZZA15C4E068B518A",2009,"950GT",33971,7,7
"5ZZA4C84DFDE45FBF",2011,"260 SC",22407,5,1
"5ZZ94664BF81A6A96",2005,"260 SC",24190,3,4
"5ZZ9AD74E71EF55C6",2004,"XZR 2000",25211,6,1
"5ZZB2A6484098D03A",2001,"422S",28429,8,7
"5ZZAE874242E8EAFD",2007,"XZR 2000",12948,6,1
"5ZZA84342F58A2981",2006,"260 SC",15865,9,8
"5ZZB35044372ADDED",2012,"XZR 2000",8280,8,1
"5ZZ907549901E3D8F",2008,"CK 9000",22090,8,1
"5ZZB65E43F06F488F",2004,"XZR 2000",30237,3,1
"5ZZ97D24F1369F444",2006,"260 SC",14395,6,4
"5ZZ814849B13250F2",2003,"950GT",4847,10,2
"5ZZBC354768A18565",2011,"950GT",13633,8,2
"5ZZBF7F45613E13E2",2005,"950GT",9793,1,1
"5ZZB70042DFD04B45",2006,"260 SC",17528,9,7
"5ZZ8B674B5E23EE50",2010,"CK 9000",1084,6,1
