480,We have been customers for over 5 years and will not switch. We have no reason to. We can't seem to find a better deal or better service anywhere else.
659,i have been with Another Company since they came to baltimore. i love them i pay 60.00 a month for unlimited everything and my warantee i have had a problem only one time with my phone and thats because i dropped it but i went to my local corporate store and for 20.00 i recieved a brand new phone. the oonly thing i dont like is theyy dont have a phone upgrade you pay flat out the price of the phone. if they fix that and give a discount for phone up grades they would get a perfect 10
798, I've been with iCompany - Another Company for 4 years now. I have never had a problem - never dropped a call I have free roaming free long distance which is great for my family inutah west virginia etc. I even get roll over minutes. Every time I called customer service they have always helped me and even have a 24/7 late niht number there always on call - this is the best plan / company I have ever had I plan to stay with them. The only thing I dont like is there plans arnt cheap but you get great service
61,"""-Badest customer service -Poor reception -Lots of drop off calls -Bad phones (may be factory refurb sold as new) -Long wait time if you call customer service, many times call disconnect or representative will put on hold for not less 30 min. or (s)he will"""
712,"""After 2 and a half years with one of the big companies, it is such a pleasure to deal with The Company. There was no pressure at all in choosing a phone. In fact, when I looked at more expensive ones, the representative encouraged me to look at something less flashy because it met my needs better. I appreciated that. There have been a couple of small errors in billing but they were quick to correct and credit my account. What a change from my old company where they gave me incorrect information,over-charged me $600, argued with me and said they were just too busy to go over the bill with me. Sometimes I have to wait to get help. But there is someone there who welcomes me, takes my name, offers to get water or coffee and just makes me feel valued. The company has even invested in comfortable chairs for customers who have to wait. I love The Company."""
479,"""BAD SERVICE! poor customer service! Not at all willing to listen and resolve issues. Sarcastic, nasty and should be drummed out of the business! Daughter has called and called and talked to several employees and they are sarcastic and demeaning to her! Not exactly the way a reputable company works. Disgusting."""
680,"""Beware of The Company. It's no more than a bunch of thieves. It took money from my credit card in Nov. When I complained, they told me the money will be applied back to my credit card within 24-48 hours, which did not happen. So far I had to called 25 times and go to the local store 4 times to get my money back. Most of the time they promised me I would receive the money in 24-48 hours. They acknowledged that they wrongfully took my money, but hesitated to return it. What a bunch of crooked thieves!"""
376,"""Buyer beware. You have no recourse with Another Company if you ever have any service problems. I have a new phone past the 30 days (5 months old). I am told I will have to wait a minimum of 5 business days to get a replacement phone during which time I will be totally without service. I travel 100 miles + daily and rely on my phone for emergencies and in the event I have car problems on the road. I will receive a refurbished phone (someone else's problem phone) and no additional extension to the warranty. The CS reps were very nice but are not allowed to go outside Another Company rules regardless of the circumstances. Another Company is and has always been a very uncaring and unconcerned organization when it comes to customer satisfaction. Their overall ratings bare this statement out from other surveys, and they still make no effort to improve or to take care of long term customers that they have never had any problems with. What does this tell you about Another Company? Draw your own conclusion."""
337,"""By far biggest bang for the buck. I do think they need to removing texting fees, but still by far best value for money in State 1 and State y."""
526,"""Carriers are evil; greed based, work with people to sue our kids, charge use twice or more for the same data/access (on example tethering) and bribe senators to take away our freedoms. Use alternative prepay options -- keep your freedoms and save money over the life of a typical plan."""
117,"""Coverage sucks. They claim to have coverage on their map in places they do not. The data only works half the time, the other half of the time it will endlessly load but never successfully access a webpage. If you have a new period of service beginning on the 9th and you have an automatic payment method on file, they will start trying to bill you on the 7th. Remember, you have already PAID for service, THROUGH the 8th, but if they have a problem processing your payment on the 7th they will cut your service off and send you an automated text message letting you know. That's stealing as far as I'm concerned. Also, customer service routes you to India, where even the most basic concerns are either misinterpreted due to language barriers or willfully ignored due to policy. Hard to tell."""
178,"""Dear God: PLEASE tell all these carriers that it is better to have 8mbps EVERYWHERE than to have 23 in one place and .5 in another. Just give me a network where if I have a signal, I have good speed. Not faster than cable, just good solid speed. Tmo is probably the only one capable of delivering this right away, but they still have Edge in too many places. I would have preferred if they had bypassed LTE for now and just rolled out HSPA+ 42 everywhere."""
285,"""First the Indian guy on the phone has the wrong address and keeps telling me i already have an account with U-verse before i even signed up. I kept telling him he had the wrong address but he didn't get it, because when I called back the next day and spoke to an American they still had the wrong address. Finally i was able to clear it up and get started. The first installation guy was supposed to come inside to make sure everything was ready for service I was told to be home for specific hours and had to take off work. I thought the guy never showed so i called and apparently he was just checking the outside of the building and left. When i wasn't able to get a signal with a self install i called them back they sent me a dumb tech who couldn't figure out how to install it either. He said somebody would be coming the next day who could fix it. I asked when and he didn't know just said to wait for a call. Later the next day my neighbor tells me a guy from at&t was on the first floor of the apartment, (I have no buzzers working and specified i must be called to be let in) and i live on the third floor. My neighbor said he waited less than 2 minutes and left without calling me. I swiftly canceled the service and got almost all my money back. During the week i ordered i was suggested to sign up for a hotline u can call to help u self install but if i didn't cancel after a week i would be charged $10. This company is hired by at&t to help customers but even though i never had service i was charged and couldn't get my money back. I had to spend an hour on the phone just to get the company name number and cancel. My last nightmare happened when i returned the modem ups lost it and i was charged $150 it was taken straight out of my account since i was forced to sign a contract with auto something to do with my low credit rating. I called asked what happened they said its lost and they would call me back. They never did two weeks later i found the receipt with the tracking number so i called them back. They got the modem, and said they were sending a request for a full rebate. I get a call today and they sent me a check for $100. I was charged $150. So i had to send another request for my $50 check they are calling me friday to make sure it goes through. Worst experience of my life called xfinity they were there in two days installed in 1 and a half hours and havent had any problems"""
545,"""Good signal around Chicago. Never had a problem roaming. Easy, helpful customer service. Decent prices. Reasonable rules. Easy month to month after contract term."""
75,"""Great customer service!!! Even though we didn't report it stolen right away (we thought he must've misplaced it...he is a 12 yo kid), they refunded every penny the other kid charged up! They sat with me on the phone for over 2 hours, going over it line by line and crediting back for every 3rd party purchase/download. It was a lot of time I didn't really have, but the lady, Lisa Goss, was absolutely amazing...patient and very, very nice. I was mad...you can't imagine how mad...and she was just great. Their customer service is usually really good anyway though. I think that is why we stick with them even with the other stuff. You just can't find good customer service anymore. """
188,"""Great value, least expensive carrier in Central Oregon. Terrific service, no dropped calls, other family members are contracted with The Company, The Company and The Company. They experience more dropped calls than we do. The Company partners with The Company towers, only time when we experience disruption is when we are travelling over the Cascades, or in DEEP canyons while rafting."""
660,"""Had The Company for around 10 years, never had a dropped call and travel around the US quite a bit too w/o any issues. Plans are decent pricing."""
778,"""I am retired military, throughout my career I always made sure I spent more time taking care of my best soldiers than I did my shit-heads, well I don't have either any more, but I still take care of the best people when I come in contact with them. Today was a special day, I met Debbie, employee # 100583047, her effervescent personality hung in there helping me for about an hour. At least 6 others in the past 2 weeks could not accomplish this. Debbie succeeded when all others failed, she was able to increase the number of rings I hear before it goes to voicemail."""
682,"""I am using The Company go-phone with unlimited call, msg and data. The service is very very poor. I stay in W 8 MIle rd which they claim come under full tower coverage. Most of the time I do not get tower in my home. They could not support web for my mobile. Also, most of SMS what comes from outside like bank or facebook sms do not reach me. It ultimate waste of money. Also, their customer care behave very rudely, when I went for any issue."""
546,"""I been with the company 6 yrs and always had good service.Don't have a fancy phone,just a flip top cheapie.What few times I did call them,I got an english speaking person who did fix my problem,or change phones that is.I did have a problem awhile back tho.They cancelled one of my 2 phones because they said something about not being able to get the payment.So they cancelled the phone without notice,I was miffed.But called and they put me back on the same plan grandfathered in 6 yrs ago which is $5.00 a month and I get $5.00 worth of minutes,so basically it's free.I had $257.00 worth of minutes saved.They didn't give me all that back.but did give $50.00 and with the $15.00 for 3 months,gave me $65.00 to start it off.So I'm happy.I think their a great outfit for a light user like me.Obviously we don't ever use them hardly.Just for emergency,or an occasional question to home from the store.So,I would recomend them.And DO check your coverage area on their site to see if your in a coverage area.My area just has phone and data only."""
470,"""I don't have a problem with dropped calls but the network 3G is horrible. I lose my 3G connection constantly. And 4G it doesn't exist, no matter what they try to tell you. Everything I put into the search engine comes up with a network error message. I've had this phone over a year now and have called customer service at least 6-7 times. Their service is run out of India and the technicians are difficult to understand. When problems are FINALLY resolved, there's a new problem a few weeks later. Don't waste your time or money. There are other providers without contracts and much better coverage. If you only need a phone to make calls, good deal."""
208,"""I get alot of voice mail, and having to listen to old messages first everytime I check my newest message is a real problem...and even though I have had great service with them I am willing to try another service provider that has better messaging service."""
164,"""I had The Company Service for 2 years with NO contract... had auto-draft, and had no problems... I cancelled my The Company account in November with no problems, now 7 months later The Company charged my credit card (apparently they never took my card off file)... When I called them, they told me I needed to call my bank and tell them I didn't authorize the transaction!!! WTH!!! I wasn't satisfied with that answer so I called back, the next person said they have to open a case and it could take 3-4 weeks for me to get a refund, I wasn't satisfied with that either, I called again to get a different person and this rep. told me it would be 7 days before I get refunded... I will post again when I actually get my money back for a service that I don't have but was charged for"""
64,"""I have a prepaid plan. I paid through the next month. When my phone ceased to work after it got wet, I brought it to a The Company shop, where they told me that they would not lend me a phone without insurance, which I didn't purchase. Then when I asked about the month of service that I paid for, they told me I would lose it, unless I buy a new phone from them."""
268,"""I have been a The Company customer for a number of years, dating back to the other co days. The real problem with this company is a total lack of after-sales customer service: whether it be commercial or technical. It is extremely difficult (almost impossible) to obtain a knowledgeable agent to solve any problem. Generally the personnel are badly trained and badly informed. The real test of a company is not when everything is going well (as it should do!) but how they deal with a problem. The Company scores very, very low. In summary the service is ok as long as it works, but as soon as you have a problem you can not count on them for help. There are many other better phone companies to choose from!"""
521,"""I have been a customer of The Company for 8 years now. For $100 a month including taxes I have a family plan that includes two lines and 1000 minutes a month. I do not text or use the internet. The service has been o.k. for the most part. I get reception almost everywhere in NYC but I sometimes lose calls in parts of stores. The voice mail has recently become a problem. I will occasionally get messages a day after they were sent! This has cost me money. I have accumulated over 7000 rollover minutes. However, they are useless if I want to change my plan since I will lose them if I change plans. The customer service has been friendly on the 3-4 occasions that I have needed them. However, my calls to them were informational and not much was accomplished. The phones that I have received have functioned for the duration of the contract. On my last contract I had a Samsung phone where the screen went blank towards the end of the last contract. I waited until the end of the contract to get a new phone. For the money that I am paying, I should be getting internet service included. I am planning to switch to another carrier!"""
395,"""I have been with Another Company since 2008; never had a call dropped or issues with my handset. I started with the basic BASIC phone and now have the PinkBerry..other than my phone dying completely after a year and a 1/2 the phone itself is fine. I frequent the corporate office for any questions and needs, and the always have the best customer service. In the past year, I have added 3 other lines to my service and no one has a problem (other than they use the internet too much)"""
39,"""I have great service as far as phone,internet and overall customer service. However when it comes to the subject in my header they lack in product .I have the new S4 and wile by the looks and feel of the phone is very nice,its comes with restrictions that most everyday people wouldn't know.A LOCKED DOWN BOOTLOADER!!!!! thwe buy a $600 phone and we should not be held back from what its full potential really is.if b u want a completely unlocked S4 than I would look to buy a Tmobile S4."""
707,"""I have had The Company forEVER and feel very comfortable. Friends & Family was my main draw for a long time. Now that I am starting to count pennies a little more I realize that I have been paying for cream of the crop phone service for a long time. Time for me to bring it down a few notches and use the extra cash to pay off some debt. The Company costs a little more but IMO, if you can can afford why go elsewhere?"""
389,"""I have had The Company since October, 2002 and was off at college in the boonies. I've been on the same plan since then and get 1000 anytime minutes with free incoming calls/messages for $40/mo. The customer service is excellent and they're very flexible with me about upgrading my phone before my contract is up."""
122,"""I have tried out company x, another company, The Company, and The Company and i can absolutely say The Company is the worst carrier I have ever had. The service is nothing short of terrible, I live in the city and barely get one bar at times, and when i do miraculously have full bars it is still slower than molasses. On top of the horrible service, my phone would send out the same text up to six times, and sometimes i would send / receive texts the next day!! For your own sanity do not use The Company"""
630,"""I honestly don't understand all the negative comments regarding Another Company. I have had them as a carrier now for several years. I came from The Company who had consistently messed up my bill and over charged me and screwed things up all the time. They only seemed to be about the almighty dollar no matter how they had to get it. Another Company on the other hand has been great!! I have personally found that they will go way above and beyond when it comes to customer service. I had previously owned an HTC Aria. It was a complete lemon of a phone. I went thru the rules and as a result had three different phones sent to me via the warranty. By the time I was ready for phone number four I said there is no way I will take a fourth Aria, obviously it's just a poorly made phone. At which point, I asked to exchange for a Samsung Galaxy and they approved. I was thrilled with that phone and hung on to it until recently upgrading to the Galaxy Note, my new all time favorite phone EVER. Any time I have ever had questions about my bill, phone anything, Another Company has always taken care of my questions or concerns immediately...many times giving me a nice credit on my bill without even asking. Out of all the cell companies I have been with, hands down Another Company has the best customer service. I truly believe they care about their customers and keeping them! They have found ways to lower my monthly bill as well. I have never had a rude or unwilling customer service rep. I highly recommend this company. As far as paying your bill, simply download their app and pay your bill right thru there. Doesn't cost anything. Also, when I have had tough financial months, they are more than willing to work with you, rather than like many companies who just merely shut you down. If you make a payment arrangement with them and stick to it, they will make arrangements with you anytime and never interrupt service. I would never change carriers for nothing! Oh, and as far as quality cell phone service/range....I've never had a dropped call or anything. Very clear, consistant service and phone calls. If ppl are posting all negative about Another Company, I really question their situation...and I promise, I do not work for Another Company, never have and am not paid in any way to post this. Just a very happy customer who have been with them about 9 yrs."""
589,"""I just changed my plan to unlimited minutes, which was very easy to do. However, be aware that they make the change retroactive so that it takes effect from your normal billing date. For me this means that even though my billing cycle is half done they are billing me at the new unlimited rate for the entire billing cycle. In other words, I am paying for two weeks of a service which I never used. This is unfair and I would like to see The Company prorate these charges so that we pay for what we get."""
332,"""I ordered new service and was given different promotional information by three different representatives. When I realized that the plan I recently ordered five days prior did not offer me the complete promotional details for my area, I cancelled it. I then placed another order with the better promotion. That same day I received an email stating the order I had just placed was cancelled due to dual orders placed. I called to conflict issue and place yet another order. Well, now at&t wanted to run my credit for the third time within one week. I was approved two times prior. I felt that didn't make any sense. The rep stated that if I allow them to run my credit again, I may receive a better promotion as a new customer. As far as I was concerned I was still a new customer, since I never intercepted the merchandise and it was returned to them unopened. I never received any service. That was a true indicator of the customer service I would receive if I were to continue to proceed to receive the service.... The Company sucked ten years ago when they took ameritech and they STILL SUCK. NOT ABOUT THE CUSTOMER."""
738,""" After my plan ran up, I renewed my plan, but before doing so I told them that I would be moving to live in MA permanetly. I asked if I would get service and was told I would. However, after the 30 trial period was up, I was given a call telling me that I was not in a proper service area (though I had a nation wide plan). This was discovered only after I called and questioned why I was being charged almost double for my calls. And why I had been charged twice for my phone. The one stopped working after seven days (with no damgage done do it) and when I returned the phone for a new one, I was charged again on the bill. Despite the fact that the guy at the store said sometimes phones just stop working. I then recieved a call saying that since I was out of the service area (in MA) that my subscription would be terminated and I would be charged 150 dollars to do so. I called and spoke with someone out of the xx Customer Service Center and was told that I had no options other than to pay the 150 dollars or return my phone (not to be reimbursed and having to pay shipping costs). """
624,""" I was originally with a big company starting in 1995 and did not switch when The Company took over due to the fact that my contract would be grandfathered in. I have been more than happy with their service and prices. I have no incoming charges, nights for me stayed the same from Primeco free after 7pm, 1000 prime min. free. Free incoming texts. I do not see a need for those """"smart"""" phones since I have a nav system and a 10 disc sirus system in my vehicles, a PS3 at home, laptop and desktop computers at home and work just like everyone else. if you have to have a smart phone you are either a teenager or you are in dire need of a secretary."""
637,Go to all companies and see how different each one treats you. If they are pleasent its worth it. The Company is so much better and their customer service is a ten.
334,HATE HATE The Company MADE ME GOT THREW HELL HAD PROBLEMS WITH PIC MESSAGES AND RECIEVEING PIC MESSAGES AND LATER TURING ON MY CELL THEN I GOT MY HUSBANDS CONTACTS TO MY CELL AND HE GOT MINE I WILL NEVER GO BACK TO STUPID The Company EVER!!!!!!!
513,"""I spent hours, days; weeks trying to get customer service, via phone and email, to little avail. I could NOT use my phone IN MY home, other than at the kitchen window, and even that was not dependable. They would not let me return the virtually a new phone and they charged me for another month of service, even though I had been trying unsuccessfully to communicate with them to get my service stopped. I am back to The Company, where I never had dropped calls. I now know why I pay a little more. Lesson learned!"" I purchased a The Company phone that turned out to be defective. Getting a replacement phone has been near to impossible - after having contacted the company and spent literally hours and hours and days and days on the phone waiting and talking to people who either could not or simply did not do what they said they would. I am still waiting to get this processed after TWO weeks of phone calls and waits and promises by 'supervisors' - they have lied and literally done nothing. They are terrible and I warn all to shop elsewhere - save yourself!!  ""been using The Company since 2010, voice quality is consistent not the best but all right all the time. i'm not text a lot but works all right. data speed is 3g but seems that the network that it uses (sprint) is busy so do not expect the best speed but still ok. customer service: I do all online so I don't have to call at all. last week called because reactivating my old phone online went wrong, had the issue fixed in 24 hours. have to say here that I have to program it manualy (instructions provided on the web page) and I did it wrong, so if I payed more attention on that I had ben called customer service one time on three years ! if you decide to get the service make sure to check the coverage area"" ""Their system seems to be so fouled up I actually feel sorry for the customer service reps. Actually, I don't feel that sorry for them. The company just cut my service off for no reason and now I've been sitting on the phone with them for fifteen minutes while this guy tries to figure out why. I also had to file a dispute form through my bank last month because the company had overcharged me $50 and magically could not find any record of it. That issue still has not been resolved. I could let fifty bucks slide but now it is a matter of principle. I'm pissed. Is the savings worth this crap?"" ""I bought the new HTC EVO 5 because it seemed like a good deal and the service price was a little cheaper than my T Mobile plan-big mistake,my internet and text messaging did not work after 3 days. Their tech support is a pain in the ass to reach the right person to talk to and they are all clueless,i wasted so much time being on hold to get no fix to any of my problems and then they told me i might be without coverage for days,with no view on the horizon when it would be fixed,my easy solution was to return the phone and cancel service(their service was so glitched they couldn't even locate my account through my phone number i might add) and went right back to T Mobile-look it's simply not worth saving a few dollars to go with them if you don't want a headache and the worst customer service of any company i've ever dealt with-STAY AWAY!!!!!!!!!!!!!"" After weeks of researching for a perfect plan for me and my family I found The Company to be to best option to suite our needs. after many years with att and The Company and after switching to The Company had really been a significiant saving I had figured out that The Companys phones are bit more exspensive but with the plan in really pays off. And dont even go with the service it is great have never not had 4g and always have good bars.  ""I am so disapointed of this company, since the moment I wanted to buy an iphone and join them I have a PO BOX as mailing address and was not possible to purchase it because of that. They made me waste my time over the phone with actually 4 representatives and the last one told me the truth. Comon The Company mobil If your goal is became a big phone company you have to pass to XXI century"""
236,"""I switched from The Companye because of its Bad Customer Service, bars, droped calls. Made me wait 2 hours Paying for 2 phones $220 no addons. I joined iCompany who's customer care actually cares they fixed my problems in just a matter of minutes and were very nice. I didn't have to wait the next bill cycle to get my plan or features changed. I get bars everywhere tmobile was not able to. People told me Tmobile's problem is temp. and will be fixed in about a month two months later still like that. I even talked to my friend who is an manager at tmobile(he doesn't use tmobile himself hates it) and he said this problem isn't a temp. problem this will be a problem. Att has higher pricing than tmobile but is way worth it..."""
789,"""I switched to this carrier from a previous carrier. The Company has great coverage but dropped calls occasionally. Phone selection and customer service are the worst. In any The Company store mise well have an hour or more to spare to do anything. I switched to a smaller service company with way better plans, cheaper, and same phone selection and better customer service"""
227,"""I think if you're not sure which carrier to go with, ask people who live in your area. The most important to ongoing satisfaction: """"do you get reception? and do the calls drop?"""" Having more minutes and a cooler phone won't count if you can't get calls to work."""
400,"""I took a plan which included four lines and unlimited talk and text and data for $350 a month,However when I got my first bill it was $1,250.00. I called to ask why but never recieved a straight answer! Stay away or you will loose all your money and most likely end up cussing some guy from India out !"""
335,"""I tried to get service through a store. After they entered all of the necessary information they got a message that the activation center was not available. I came home and entered all of the information again, then got the same message. I chatted online and then tried again, but got the same message. Then when I called Customer Care per chat instructions, I got the message to contact my service provider and a hang up. I tried this 5 times and got nowhere while chatting with an agent who would also not give me any help. Finally, I DEMANDED a supervisor after the agent, Darwin, would not give me an email address for Customer Care. I spent a total of two hours on the phone and an 8 hour day connecting to The Company. It finally works, but if this is how it begins, I prefer not to continue with them. Since I received calls from them, I asked that they not add that time to my 300 minutes limit, but the responded by telling me I should have called *86. They just don't get it. CUSTOMER SERVICE with The Company, is a disservice and not at all sensitive to customer concerns."""
408,"""I was a loyal customer to Another Company service since Another Company first came out. I think that was the best cell phone service I have ever had. There was responsible billing, great customer service, and my bill was actually something I look forward to. Now I get charged for """"Looking at the phone"""" before I even make a phone call. When I heard The Company was taking over Another Company I cringed because I knew that was the end of Good service. The service has gone to the dumps with The Company and I can't wait for my contract to end so that I can finally be one of the many who will make The Company bankrupt. The Company """"we drop calls as well as customers""""."""
748,"""I was looking for a smart phone with no contract. I saw the ZTE phone and it looked like a good deal. Where do I start with how bad this phone is. Phone said $55 month for unlimited data and internet, and 1,000 minutes a month. Monthly service was over $60 a month, Couldn't watch anything except youtube, 3g was spotty at best, phone froze twice and I had to call customer service to reboot it, both times losing all my contacts. Coverage area is a joke. Battery life, even with a battery saver app, was very short. The phone was so bad I purchased another phone with 3 weeks left on my Another Company service!!! Avoid this company at all costs!!!"""
17,"""I would never switch companies from The Company. I mean The Company goes above and beyond for there customers, They are really great with customer privacy, not just let people who just say they should access acount, because they use a phone access and ruin accounts, and they also dont cancel customers contracts, just because they call into customer service like another company. If you can give a REAL bad example of customer service, and not blame them because you dont pay attention to your bill, your contract that you sign or because they just wont give you credits for all of your overage charges, because you were not responsible enough to watch your minutes. Then please tell us all."""
127,"""I've been with The Company for almost six years now and am quite shocked to see all the negative reviews! In six years, I've only had to call them maybe a handful of times, but they were always helpful and able to resolve my issue quickly. I live in So Cal and I've never had an issue with my service and I travel back and forth to Vegas at least once a month! The only exception was once when traveling to South Carolina (the service was a little spotty in some places back there). I just purchased the Samsung Galaxy S3 and I love it! I've had the phone for about 3 months now and have had ZERO ISSUES with the phone or the service! I pay $50.00 a month ($45 for the service and $5 for the phone insurance) and am very happy with my service that I receive. I know a lot of other people who have The Company as well across the US and they love it as well, so I'm really at a loss to see this many people who are so angry with The Company."""
261,"""I've been with The Company for many years and have not only selected them as a carrier for my employer but also recommended them to many friends and family members because of their strong customer service. As a regional carrier, their coverage has never been the greatest and their phone offerings are behind the curve and sometimes really disappointing in quality, but their superior customer service was what kept me as a loyal customer. Until recently. It seems they are now spending a lot of money advertising about their happy customers and apparently a lot less money on actual customer service. Today when I had an issue, I was transferred several times, treated with alternating rudeness or apathy and no one cared to fix my issue. And, in fact, they never did fix it. Even when I asked to speak to a customer service supervisor. Bottom line? The only thing they really had going for them was their great customer service. Since they don't have that anymore, there is no reason to consider them. Not to say some local places may not still have good customer service - but as a caution, their phone support center is now right up there with the worst of the worst."""
92,"""I've been with The Company since they were Cell One, or basically 11 years. I've had friendly customer service, and good reception. I have maybe one dropped call every 2-3 years. I've had no real problems until I reduced my minutes at their recommendation, and proceded to go over my minutes by 650 minutes! I had no warning by them as to my minute usage, and they claimed absolutely no responsibility or leniency when I got a $400 bill. """
529,"""I've had a lot of interactions with The Company over the years and they have been pleasant. Good coverage, good reception. No dropped calls. Good phones whether you go cheap or expensive."""
556,"""I've only been a customer with them for 3 months now but i have to say they are an exceptional company. I was a little skeptical at first because when i told everyone i was gonna try The Company i got all kind of """"don't do it's!"""". But so far so good i have not had ONE dropped call and my reception is almost ALWAYS on 4 bars. I would recommend them to anyone in the midwest. I wish they had the company in all 50 states i would recommend them to my family in other states!"""
24,"""If you live in the regional or """"wide"""" area that The Company covers you are in great shape with this company. After a year and a half of selling their product I can tell you that they are not full of $H%# when they say """"we believe in something better"""". That being said, there are always going to be people that aren't as helpful as others. So call back and speak to another representative or try going to a retail/corporate store. The company as a whole does try to the right thing for their customers, I assure you."""
490,"""If you want the best go with The Company, but if you want okay for cheap go for The Company. The phone service is good in populated areas. The internet is okay on 3G. I cannot speak for 4G, because the iPhone 4S does not have 4G. For the money, The Company is a good deal."""
708,"""Never give help when you need it. When you call them, they take forever to answer. When they answer, there is nothing they can really do to help you. Even if you are a long-time costumer, even 12 to 13 years, they still treat you as a new costumer. Someone that they don't care about. They are the worst company I've ever known. Do not go for this company! It's terrible. Bad costumer service. Bad cell reception. They charge you for 3G, even when you don't use it. They are overpriced, you can definitely find a better cell company for less money and better quality. Pass it on."""
222,"""Just got my fifth phone since last July. They sent phone that said SIM card press-installed but was not. When turned new phone on turned old phone off. I had 3 phone and none would work. Called customer service because they had not sent tool to install SIM in new phone but they did not tell me I could use a paper clip. I went by Verison store and had to wait half an hour to get SIM installed. When I called customer to find out how to get pictures off old phone, was told by supervisor to take data card out. When I told her my phone did not have a data card she told me all phones had data card. When I asked her to tell me where it was in the Galaxy Nexus she then told me it did not have a data card I could remove. Went back to store where clerk told me to Bluetooth pictures to new phone but after several minutes of trying told me it would not work but she did not know why. She also told me it was all my fault for buying a phone without a removable data card even though a sales person at the store had directed me to the Nexus last July. To The Company the customer is always wrong!"""
275,"""My ZTE phone had problems from the beginning. It took 4 calls to get it activated properly. I've wasted countless minutes trying to get help from their ridiculous excuse for a technical support department, as well as the manufacturer. I even took my phone back to the store from which I purchased it and none of them could fix it. First, the touchscreen stopped responding. The music search was a joke. Then it automatically went into silent mode every time it went into sleep mode, and now it will neither send nor receive texts from anyone, except my phone itself. I am disgusted and frustrated with this sham of a company and would never recommend it to anyone. It truly is a waste of time and your hard-earned money."""
777,"""My family has been with The Company for YEARS and I mean years and have never had any problems with the customer service or service quality. In truth we live in the mountains and I get better signal on my phone then my friend does on her Verison phone. As for the internet phones I JUST upgraded my phone to a huawei Ascend 2 a couple days ago so i dont have a strong oppinion on it yet. I'm just saying you can read all the reviews you want but the best thing to do is to try it for yourself. I personally love The Company and suggest it strongly to my friends. I went traveling to the east coast two years back and went all up and down the coast and had reception ALL the way. As well as it didn't charge me extra roaming fees. Personally I love it. Sincerely, Loyal to a T FYI for all you out there no phone company is perfect. There will ALWAYS be problems no matter what one your with."""
638,"""My fiance and i signed a 2-year agreement in December of 2011 with brand new phones. Our monthly bill was $180, which we soon changed to the share everything plan but they were still charging us $165; every month they would tell us we were going over in our data, but when we would check it ourselves on our phones or by going in to a store we were fine, but yet they would still charge us for it. Our phones didn't even last the year before they started dying out, but they wouldn't let us purchase new ones for anything less than $250. Then we moved to another town and couldn't even get service in our own home. So now that we've cancelled our service 8 months early, they are trying to charge us $450 PER PHONE!!! Our contract clearly states that they can charge us UP TO $350 PER ACCOUNT, definitely not $450 and definitely not per phone. Signing a contract with The Company was nothing but a constant hassle and rip-off. I wouldn't recommend them to anyone."""
662,"""Never give help when you need it. When you call them, they take forever to answer. When they answer, there is nothing they can really do to help you. Even if you are a long-time costumer, even 12 to 13 years, they still treat you as a new costumer. Someone that they don't care about. They are the worst company I've ever known. Do not go for this company! It's terrible. Bad costumer service. Bad cell reception. They charge you for 3G, even when you don't use it. They are overpriced, you can definitely find a better cell company for less money and better quality. Pass it on."""
347,"""Okay So The Company... is a bit overpriced, and there have been a couple of times i've chatted with someone on customer assistance that clearly didn't quite grasp what I was talking about. But I've been with them since 2006 and seriously that has happened maybe twice. Most recently I got on and had the cheeriest, friendliest and genuinely eager person to help me with a billing issue (I was concerned about how much I'd be billed for accepting collect calls) She helped me, and it turned out I was billed nothing extra, But during our conversation when I mentioned I might have to lealve Another Company because I couldn't afford my plan (they do need to work on more affordable plans) she offered me a 40$ credit because of my loyalty thus far. I am seriously pleased with Another Company and always have been, if I switch companies it is strictly a financial move."""
328,"""Overall, if you are in the East and Midwest, I highly recommend this company. I actually ENJOY going into their stores and looking at new phones. They never push anything. Five Stars out of Five."""
441,"""Short story is this, The Company only cares about your money. If they feel they are not getting enough of it they will find a way (any way) to bill you for more of it. Don't like it, tough. It was cheaper to pay the $150 to get out of my The Company """"mafia"""" contract and go The Company, although, I now have to watch my back as I'm told that they have a contract out on me for doing this. The Company has a legal license to steal your money and there is NOTHING you can do about it."""
244,"""Summary: I have never had a problem with at&t when it comes down to my cell phone carrier. Ive been with them for 10 years now, and have had nothing but good things to say for them. I love theyre phones, and theyre customer service is as friendly as can be. theyre so helpful!"""
177,"""The Company isn't a major phone company yet, so this means that a person who moves to a location where The Company or other big phone companies are, The Company might not be, making the user switch over to a different service. Though the company is great in more remote places that other companies, being consolidated into certain areas makes it hard for a person who moves constantly to stay with the company very long."""
250,"""The Company sold me a phone with 4G. There is a huge banner in the store saying 'blazing fast 4G network!'. When I got it home I found out that I lived and the store that sold me the phone was in fact in a """"blazing"""" 2G network. Phone worked as well as a flip phone but thats it. Took it back. Bad p.r. The Company."""
290,"""The coverage all over NC is great. I used to work in town x where my co-workers had The Company and The Company, which had local towers. Our office was on an interior hallway where neither of their phones would ring. Despite USC having to use another company's towers, people would call me to reach them."""
